table_id,version_id,display_name,description_as_pub,table_type,interpretation,generate,oid_table,section,anchor,owl_gen,contains_other,contains_unknown,deleted_values,new_values,case_insensitive,steward,v3_harmonization,v3_equivalent,where_used,status,v2codetable,v2codetablecomment,cs_oid,cs_version,vs_oid,audit_track,modification_date,width_col1,width_col2,width_col3,width_col4,binding,version_description,comment,version_introduced,vs_expansion
5,7,Race,Race,1,Rasse,FALSE,2.16.840.1.113883.12.5,3.4.2.10,ch03.html#Heading90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,US Realm,,,2.16.840.1.113883.6.238,1,,,,,,US Realm,,,1,1
5,8,Race,Race,1,Rasse,FALSE,2.16.840.1.113883.12.5,2.C.2.3,ch02c.html#Heading19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,high priority,TBD,PID-10,Active,prev version,US Realm,,,2.16.840.1.113883.6.238,1,,,,,,US Realm,,,1,1
5,9,Race,Race,1,Rasse,FALSE,2.16.840.1.113883.12.5,2.C.2.5,ch02c.html#Heading21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,high priority,TBD,PID-10,Active,prev version,US Realm,,,2.16.840.1.113883.6.238,1,,,,,,US Realm,,,1,1
5,10,Race,Race,1,Rasse,FALSE,2.16.840.1.113883.12.5,2.C.2.5,ch02c.html#Heading21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,,,PID-10,,prev version,US Realm,2.16.840.1.113883.6.238,1,2.16.840.1.114222.4.11.6065,1,,50,200,70,90,US Realm,,,1,2
5,61,Race,Race,1,Rasse,FALSE,2.16.840.1.113883.12.5,3.4.2.10,ch03.html#Heading90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,US Realm,2.16.840.1.113883.6.238,1,2.16.840.1.114222.4.11.6065,1,,,,,,US Realm,,,1,1
5,81,Race,Race,1,Rasse,FALSE,2.16.840.1.113883.12.5,2.C.2.3,ch02c.html#Heading17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,high priority,TBD,PID-10,Active,prev version,US Realm,2.16.840.1.113883.6.238,1,2.16.840.1.114222.4.11.6065,1,,,,,,US Realm,,,1,1
5,91,Race,Race,1,Rasse,FALSE,2.16.840.1.113883.12.5,2.C.2.5,ch02c.html#Heading21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,high priority,TBD,PID-10,Active,prev version,US Realm,2.16.840.1.113883.6.238,1,2.16.840.1.114222.4.11.6065,1,,,,,,US Realm,,,1,1
5,92,Race,Race,1,Rasse,FALSE,2.16.840.1.113883.12.5,2.C.2.5,ch02c.html#Heading21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,,,"IN2-71, NK1-35, PID-10, STF-27, GT1-55",,prev version,US Realm,2.16.840.1.113883.6.238,1,2.16.840.1.114222.4.11.6065,1,,50,230,90,90,US Realm,,,1,1
6,1,RELIGION,RELIGION,2,Religon,FALSE,2.16.840.1.113883.12.6,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.7,1,2.16.840.1.113883.21.8,1,,,,,,universal,,,1,1
6,2,RELIGION,RELIGION,1,Religion,FALSE,2.16.840.1.113883.12.6,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,1,1
6,3,Religion,Religion,1,Religion,FALSE,2.16.840.1.113883.12.6,"PID-17, NK",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,1,1
6,4,Religion,Religion,1,Religion,FALSE,2.16.840.1.113883.12.6,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,1,1
6,5,Religion,Religion,1,Religion,TRUE,2.16.840.1.113883.12.6,3,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.8,1,2.16.840.1.113883.21.9,1,,,,,,representative,,,1,1
6,6,Religion,Religion,1,Religion,FALSE,2.16.840.1.113883.12.6,3.4.2.17,ch03.html#Heading97,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.8,1,2.16.840.1.113883.21.9,1,,,,,,representative,,,1,1
6,7,Religion,Religion,1,Religion,FALSE,2.16.840.1.113883.12.6,3.4.2.17,ch03.html#Heading97,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,new version,,2.16.840.1.113883.18.8,2,2.16.840.1.113883.21.9,1,,,,,,representative,,,1,1
6,8,Religion,Religion,1,Religion,FALSE,2.16.840.1.113883.12.6,3.4.2.16,ch03.html#Heading94,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,InM,TBD,TBD,PID-17,Active,prev version,,2.16.840.1.113883.18.8,2,2.16.840.1.113883.21.9,1,,,,,,representative,,,1,1
6,9,Religion,Religion,1,Religion,FALSE,2.16.840.1.113883.12.6,2.C.2.6,ch02c.html#Heading22,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,InM,TBD,TBD,PID-17,Active,prev version,,2.16.840.1.113883.18.8,2,2.16.840.1.113883.21.9,1,,,,,,representative,,,1,1
6,10,Religion,Religion,1,Religion,FALSE,2.16.840.1.113883.12.6,2.C.2.6,ch02c.html#Heading22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,,,PID-17,,prev version,,2.16.840.1.113883.18.8,2,2.16.840.1.113883.21.9,1,,50,220,60,60,representative,,,1,1
6,61,Religion,Religion,1,Religion,FALSE,2.16.840.1.113883.12.6,3.4.2.17,ch03.html#Heading97,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.8,2,2.16.840.1.113883.21.9,1,,,,,,representative,,,1,1
6,81,Religion,Religion,1,Religion,FALSE,2.16.840.1.113883.12.6,3.4.2.16,ch03.html#Heading94,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,InM,TBD,TBD,PID-17,Active,prev version,,2.16.840.1.113883.18.8,2,2.16.840.1.113883.21.9,1,,50,330,70,,representative,,,1,1
6,91,Religion,Religion,1,Religion,FALSE,2.16.840.1.113883.12.6,2.C.2.6,ch02c.html#Heading22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,PID-17,Active,prev version,,2.16.840.1.113883.18.8,2,2.16.840.1.113883.21.9,1,,,,,,representative,,,1,1
6,92,Religion,Religion,1,Religion,FALSE,2.16.840.1.113883.12.6,2.C.2.6,ch02c.html#Heading22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,,,"GT1-41, IN2-39, NK1-25, PID-17, STF-40",,prev version,,2.16.840.1.113883.18.8,2,2.16.840.1.113883.21.9,1,,50,220,60,60,representative,,,1,1
6,530,Religion,Religion,1,Religion,FALSE,2.16.840.1.113883.12.6,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,1,,,,,,,,,1,1
6,620,Religion,Religion,1,Religion,FALSE,2.16.840.1.113883.12.6,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,1,,,,,,,,,1,1
7,1,ADMISSION TYPE,ADMISSION TYPE,2,Aufnahmeart,FALSE,2.16.840.1.113883.12.7,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.9,1,2.16.840.1.113883.21.10,1,,,,,,example,,,1,1
7,2,ADMISSION TYPE,ADMISSION TYPE,1,Aufnahmeart,FALSE,2.16.840.1.113883.12.7,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.9,1,2.16.840.1.113883.21.10,1,,,,,,example,,,1,1
7,3,Admission Type,Admission Type,1,Aufnahmeart,FALSE,2.16.840.1.113883.12.7,PV1-2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.9,1,2.16.840.1.113883.21.10,1,,,,,,example,,,1,1
7,4,Admission type,Admission type,1,Aufnahmeart,FALSE,2.16.840.1.113883.12.7,3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.9,1,2.16.840.1.113883.21.10,1,,,,,,example,,,1,1
7,5,Admission type,Admission type,1,Aufnahmeart,FALSE,2.16.840.1.113883.12.7,3,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new version,,2.16.840.1.113883.18.9,2,2.16.840.1.113883.21.10,1,,,,,,example,,,1,1
7,6,Admission Type,Admission Type,1,Aufnahmeart,FALSE,2.16.840.1.113883.12.7,3.4.3.4,ch03.html#Heading125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.9,2,2.16.840.1.113883.21.10,1,,,,,,example,,,1,1
7,7,Admission Type,Admission Type,1,Aufnahmeart,FALSE,2.16.840.1.113883.12.7,3.4.3.4,ch03.html#Heading125,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.9,2,2.16.840.1.113883.21.10,1,,,,,,example,,,1,1
7,8,Admission Type,Admission Type,1,Aufnahmeart,FALSE,2.16.840.1.113883.12.7,3.4.3.3,ch03.html#Heading122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,PV1-4,Active,prev version,,2.16.840.1.113883.18.9,2,2.16.840.1.113883.21.10,1,,,,,,example,,,1,1
7,9,Admission Type,Admission Type,1,Aufnahmeart,FALSE,2.16.840.1.113883.12.7,2.C.2.7,ch02c.html#Heading23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,PV1-4,Active,prev version,,2.16.840.1.113883.18.9,2,2.16.840.1.113883.21.10,1,,,,,,example,,,1,1
7,10,Admission Type,Admission Type,1,Aufnahmeart,FALSE,2.16.840.1.113883.12.7,2.C.2.7,ch02c.html#Heading23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,,,PV1-4,,prev version,,2.16.840.1.113883.18.9,2,2.16.840.1.113883.21.10,1,,60,230,60,60,example,,,1,1
7,61,Admission Type,Admission Type,1,Aufnahmeart,FALSE,2.16.840.1.113883.12.7,3.4.3.4,ch03.html#Heading125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.9,2,2.16.840.1.113883.21.10,1,,,,,,example,,,1,1
7,81,Admission Type,Admission Type,1,Aufnahmeart,FALSE,2.16.840.1.113883.12.7,3.4.3.3,ch03.html#Heading122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,PV1-4,Active,prev version,,2.16.840.1.113883.18.9,2,2.16.840.1.113883.21.10,1,,,,,,example,,,1,1
7,91,Admission Type,Admission Type,1,Aufnahmeart,FALSE,2.16.840.1.113883.12.7,2.C.2.7,ch02c.html#Heading23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,PV1-4,Active,prev version,,2.16.840.1.113883.18.9,2,2.16.840.1.113883.21.10,1,,,,,,example,,,1,1
7,92,Admission Type,Admission Type,1,Aufnahmeart,FALSE,2.16.840.1.113883.12.7,2.C.2.7,ch02c.html#Heading23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,,,PV1-4,,prev version,,2.16.840.1.113883.18.9,2,2.16.840.1.113883.21.10,1,,60,230,60,60,example,,,1,1
7,530,Admission Type,Admission Type,1,Eintrittsart,FALSE,2.16.840.1.113883.12.7,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,1,,,,,,,,,1,1
7,630,Admission Type,Admission Type,6,,FALSE,2.16.840.1.113883.12.7,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,0,,0,0,0,,,,,1,1
8,1,ACKNOWLEDGMENT CODE,ACKNOWLEDGMENT CODE,2,Bestätigungscode,FALSE,2.16.840.1.113883.12.8,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,MSA-2,,new cs,,2.16.840.1.113883.18.10,1,2.16.840.1.113883.21.11,1,,,,,,universal,,,1,1
8,2,ACKNOWLEDGMENT CODE,ACKNOWLEDGMENT CODE,2,Bestätigungscode,FALSE,2.16.840.1.113883.12.8,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new version,,2.16.840.1.113883.18.10,2,2.16.840.1.113883.21.11,1,,,,,,universal,,,1,1
8,3,Acknowledgement Code,Acknowledgement Code,2,Bestätigungscode,FALSE,2.16.840.1.113883.12.8,MSA-1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.10,2,2.16.840.1.113883.21.11,1,,,,,,universal,,,1,1
8,4,Acknowledgment code,Acknowledgment code,2,Bestätigungscode,FALSE,2.16.840.1.113883.12.8,2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,new version,,2.16.840.1.113883.18.10,3,2.16.840.1.113883.21.11,1,,,,,,universal,,,1,1
8,5,Acknowledgment code,Acknowledgment code,2,Bestätigungscode,FALSE,2.16.840.1.113883.12.8,2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.10,3,2.16.840.1.113883.21.11,1,,,,,,universal,,,1,1
8,6,Acknowledgment code,Acknowledgment code,2,Bestätigungscode,FALSE,2.16.840.1.113883.12.8,2.15.8.1,ch02.html#Heading205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.10,3,2.16.840.1.113883.21.11,1,,,,,,universal,,,1,1
8,7,Acknowledgment code,Acknowledgment code,2,Bestätigungscode,FALSE,2.16.840.1.113883.12.8,2.14.8.1,ch02.html#Heading158,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.10,3,2.16.840.1.113883.21.11,1,,,,,,universal,,,1,1
8,8,Acknowledgment Code,Acknowledgment Code,2,Bestätigungscode,FALSE,2.16.840.1.113883.12.8,2.C.2.4,ch02c.html#Heading20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,MSA-1.1,Active,prev version,,2.16.840.1.113883.18.10,3,2.16.840.1.113883.21.11,1,,,,,,universal,,,1,1
8,9,Acknowledgment Code,Acknowledgment Code,2,Bestätigungscode,FALSE,2.16.840.1.113883.12.8,2.C.2.8,ch02c.html#Heading24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,MSA-1.1,Active,prev version,,2.16.840.1.113883.18.10,3,2.16.840.1.113883.21.11,1,,,,,,universal,,,1,1
8,10,Acknowledgment code,Acknowledgment Code,2,Bestätigungscode,FALSE,2.16.840.1.113883.12.8,2.C.2.8,ch02c.html#Heading24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,,,MSA-1.1,,prev version,,2.16.840.1.113883.18.10,3,2.16.840.1.113883.21.11,1,,40,260,60,60,universal,,,1,1
8,61,Acknowledgment code,Acknowledgment code,2,Bestätigungscode,FALSE,2.16.840.1.113883.12.8,2.15.8.1,ch02.html#Heading205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.10,3,2.16.840.1.113883.21.11,1,,,,,,universal,,,1,1
8,81,Acknowledgment Code,Acknowledgment Code,2,Bestätigungscode,FALSE,2.16.840.1.113883.12.8,2.C.2.4,ch02c.html#Heading18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,MSA-1.1,Active,prev version,,2.16.840.1.113883.18.10,3,2.16.840.1.113883.21.11,1,,,,,,universal,,,1,1
8,91,Acknowledgment Code,Acknowledgment Code,2,Bestätigungscode,FALSE,2.16.840.1.113883.12.8,2.C.2.8,ch02c.html#Heading24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,MSA-1.1,Active,prev version,,2.16.840.1.113883.18.10,3,2.16.840.1.113883.21.11,1,,,,,,universal,,,1,1
8,92,Acknowledgment code,Acknowledgment Code,2,Bestätigungscode,FALSE,2.16.840.1.113883.12.8,2.C.2.8,ch02c.html#Heading24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,,,MSA-1,,prev version,,2.16.840.1.113883.18.10,3,2.16.840.1.113883.21.11,1,,40,230,60,60,universal,,,1,1
9,1,AMBULATORY STATUS,AMBULATORY STATUS,1,Mobilitätsstatus,FALSE,2.16.840.1.113883.12.9,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.11,1,2.16.840.1.113883.21.12,1,,,,,,representative,,,1,1
9,2,AMBULATORY STATUS,AMBULATORY STATUS,1,Mobilitätsstatus,FALSE,2.16.840.1.113883.12.9,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.11,1,2.16.840.1.113883.21.12,1,,,,,,representative,,,1,1
9,3,Ambulatory Status,Ambulatory Status,1,Mobilitätsstatus,FALSE,2.16.840.1.113883.12.9,"PV1-15, NK",,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.11,1,2.16.840.1.113883.21.12,1,,,,,,representative,,,1,1
9,4,Ambulatory status,Ambulatory status,1,Mobilitätsstatus,FALSE,2.16.840.1.113883.12.9,3,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.11,1,2.16.840.1.113883.21.12,1,,,,,,representative,,,1,1
9,5,Ambulatory status,Ambulatory status,1,Mobilitätsstatus,FALSE,2.16.840.1.113883.12.9,3,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.11,1,2.16.840.1.113883.21.12,1,,,,,,representative,,,1,1
9,6,Ambulatory Status,Ambulatory Status,1,Mobilitätsstatus,FALSE,2.16.840.1.113883.12.9,3.4.3.15,ch03.html#Heading136,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.11,1,2.16.840.1.113883.21.12,1,,,,,,representative,,,1,1
9,7,Ambulatory Status,Ambulatory Status,1,Mobilitätsstatus,FALSE,2.16.840.1.113883.12.9,3.4.3.15,ch03.html#Heading136,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.11,1,2.16.840.1.113883.21.12,1,,,,,,representative,,,1,1
9,8,Ambulatory Status,Ambulatory Status,1,Mobilitätsstatus,FALSE,2.16.840.1.113883.12.9,3.4.3.14,ch03.html#Heading133,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,PA,TBD,TBD,PV1-15,Active,prev version,,2.16.840.1.113883.18.11,1,2.16.840.1.113883.21.12,1,,,,,,representative,,,1,1
9,9,Ambulatory Status,Ambulatory Status,1,Mobilitätsstatus,FALSE,2.16.840.1.113883.12.9,2.C.2.9,ch02c.html#Heading25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,PV1-15,Active,prev version,,2.16.840.1.113883.18.11,1,2.16.840.1.113883.21.12,1,,,,,,representative,,,1,1
9,10,Ambulatory Status,Ambulatory Status,1,Mobilitätsstatus,FALSE,2.16.840.1.113883.12.9,2.C.2.9,ch02c.html#Heading25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,,,PV1-15,,prev version,,2.16.840.1.113883.18.11,1,2.16.840.1.113883.21.12,1,,40,260,60,60,representative,,,1,1
9,61,Ambulatory Status,Ambulatory Status,1,Mobilitätsstatus,FALSE,2.16.840.1.113883.12.9,3.4.3.15,ch03.html#Heading136,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.11,1,2.16.840.1.113883.21.12,1,,,,,,representative,,,1,1
9,81,Ambulatory Status,Ambulatory Status,1,Mobilitätsstatus,FALSE,2.16.840.1.113883.12.9,3.4.3.14,ch03.html#Heading133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,PV1-15,Active,prev version,,2.16.840.1.113883.18.11,1,2.16.840.1.113883.21.12,1,,,,,,representative,,,1,1
9,91,Ambulatory Status,Ambulatory Status,1,Mobilitätsstatus,FALSE,2.16.840.1.113883.12.9,2.C.2.9,ch02c.html#Heading25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,PV1-15,Active,prev version,,2.16.840.1.113883.18.11,1,2.16.840.1.113883.21.12,1,,,,,,representative,,,1,1
9,92,Ambulatory Status,Ambulatory Status,1,Mobilitätsstatus,FALSE,2.16.840.1.113883.12.9,2.C.2.9,ch02c.html#Heading25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,,,"GT1-34, IN2-32, NK1-18, PV1-15",,prev version,,2.16.840.1.113883.18.11,1,2.16.840.1.113883.21.12,1,,40,250,50,50,representative,,,1,1
10,1,PHYSICIAN ID,PHYSICIAN ID,1,Arzt-ID,FALSE,2.16.840.1.113883.12.10,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,1,1
10,2,PHYSICIAN ID,PHYSICIAN ID,1,Arzt-ID,FALSE,2.16.840.1.113883.12.10,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,1,1
10,3,Physician ID,Physician ID,1,Arzt-ID,FALSE,2.16.840.1.113883.12.10,various XC,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,1,1
10,4,Physician ID,Physician ID,1,Arzt-ID,FALSE,2.16.840.1.113883.12.10,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,1,1
10,5,Physician ID,Physician ID,1,Arzt-ID,FALSE,2.16.840.1.113883.12.10,3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,1,1
10,6,Physician ID,Physician ID,1,Arzt-ID,FALSE,2.16.840.1.113883.12.10,3.4.3.7,ch03.html#Heading128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,1,1
10,7,Physician ID,Physician ID,1,Arzt-ID,FALSE,2.16.840.1.113883.12.10,3.4.3.7,ch03.html#Heading128,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,1,1
10,8,Physician ID,Physician ID,1,Arzt-ID,FALSE,2.16.840.1.113883.12.10,3.4.3.6,ch03.html#Heading125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,"PV1-7, SCD-34",Active,domain only,,,,,1,,,,,,,,,1,1
10,9,Physician ID,Physician ID,1,Arzt-ID,FALSE,2.16.840.1.113883.12.10,2.C.2.10,ch02c.html#Heading26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,"PV1-7, SCD-34",Active,domain only,,,,,1,,,,,,,,,1,1
10,10,Physician ID,Physician ID,1,Arzt-ID,FALSE,2.16.840.1.113883.12.10,2.C.2.10,ch02c.html#Heading26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,,,"PV1-7, SCD-34",,domain only,,,,,1,,0,0,0,,,,,1,1
10,61,Physician ID,Physician ID,1,Arzt-ID,FALSE,2.16.840.1.113883.12.10,3.4.3.7,ch03.html#Heading128,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,1,1
10,81,Physician ID,Physician ID,1,Arzt-ID,FALSE,2.16.840.1.113883.12.10,17.7.4.33,ch17.html#Heading212,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,"PV1-7, SCD-34",Active,domain only,,,,,1,,,,,,,,,1,1
10,91,Physician ID,Physician ID,1,Arzt-ID,FALSE,2.16.840.1.113883.12.10,2.C.2.10,ch02c.html#Heading26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,"PV1-7, SCD-34",Active,domain only,,,,,1,,,,,,,,,1,1
10,92,Physician ID,Physician ID,1,Arzt-ID,FALSE,2.16.840.1.113883.12.10,2.C.2.10,ch02c.html#Heading26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,,,"PV1-7, SCD-34, PV1-8, PV1-17, IN3-14, IN3-25, ABS-1",,domain only,,,,,1,,0,0,0,,,,,1,1
11,1,CHARGING SYSTEM,CHARGING SYSTEM,4,-,FALSE,2.16.840.1.113883.12.11,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,unclear,"contains values, published erroneously",,,,1,,,,,,,,,1,1
11,2,CHARGING SYSTEM,CHARGING SYSTEM,4,-,FALSE,2.16.840.1.113883.12.11,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,unclear,"contains values, published erroneously",,,,1,,,,,,,,,1,1
12,1,STOCK LOCATION,STOCK LOCATION,1,-,FALSE,2.16.840.1.113883.12.12,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.12,1,2.16.840.1.113883.21.13,1,,,,,,example,,,1,1
12,2,STOCK LOCATION,STOCK LOCATION,4,-,FALSE,2.16.840.1.113883.12.12,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,prev version,in appendix only,2.16.840.1.113883.18.12,1,2.16.840.1.113883.21.13,1,,,,,,,,,1,1
16,1,ISOLATION,ISOLATION,4,-,FALSE,2.16.840.1.113883.12.16,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,unclear,"contains values, published erroneously",,,,1,,,,,,,,,1,1
16,2,ISOLATION,ISOLATION,4,,FALSE,2.16.840.1.113883.12.16,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,unclear,"contains values, published erroneously",,,,1,,,,,,,,,1,1
17,1,TRANSACTION TYPE,TRANSACTION TYPE,2,Rechnungsart,FALSE,2.16.840.1.113883.12.17,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,1,1
17,2,TRANSACTION TYPE,TRANSACTION TYPE,1,Rechnungsart,FALSE,2.16.840.1.113883.12.17,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,1,1
17,3,Transaction Type,Transaction Type,1,Rechnungsart,FALSE,2.16.840.1.113883.12.17,FT1-6,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.13,1,2.16.840.1.113883.21.14,1,,,,,,example,,,1,1
17,4,Transaction Type,Transaction Type,1,Rechnungsart,FALSE,2.16.840.1.113883.12.17,6,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.13,1,2.16.840.1.113883.21.14,1,,,,,,example,,,1,1
17,5,Transaction type,Transaction type,1,Buchungsart/Rechnungsart,FALSE,2.16.840.1.113883.12.17,6,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new version,,2.16.840.1.113883.18.13,2,2.16.840.1.113883.21.14,1,,,,,,example,,,1,1
17,6,Transaction Type,Transaction Type,1,Buchungsart/Rechnungsart,FALSE,2.16.840.1.113883.12.17,6.5.1.6,ch06.html#Heading23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.13,2,2.16.840.1.113883.21.14,1,,,,,,example,,,1,1
