seg_code,version_id,description,interpretation,function_area,generate,last_field_repeatable,visible,section,anchor,owl_gen
AUT,91,Authorization Information,Authorisierungsinformationen,,FALSE,FALSE,TRUE,11.8.2,ch11.html#Heading92,FALSE
AUT,92,Authorization Information,Authorisierungsinformationen,,FALSE,FALSE,TRUE,11.8.2,ch11.html#Heading92,FALSE
BHS,1,BATCH HEADER,Stapelverarbeitung - Startinformationen,CNT,FALSE,FALSE,TRUE,2.5.2,kap2.html#Heading54,FALSE
BHS,2,BATCH HEADER,Stapelverarbeitung - Startinformationen,CNT,FALSE,FALSE,TRUE,2.10.13,hl7chp2.html#Heading176,FALSE
BHS,3,Batch header,Stapelverarbeitung - Startinformationen,,FALSE,FALSE,TRUE,2.24.13,ch2.htm#Heading407,FALSE
BHS,4,BHS - batch header segment,Stapelverarbeitung - Startinformationen,,FALSE,FALSE,TRUE,2.24.13,ch2.html#Heading499,FALSE
BHS,5,Batch Header,Stapelverarbeitung - Startinformationen,,FALSE,FALSE,TRUE,2.16.2,ch02.htm#Heading391,FALSE
BHS,6,Batch Header,Stapelverarbeitung - Startinformationen,,FALSE,FALSE,TRUE,2.15.2,ch02.html#Heading148,FALSE
BHS,7,Batch Header,Stapelverarbeitung - Startinformationen,,FALSE,FALSE,TRUE,2.14.2,ch02.html#Heading97,FALSE
BHS,8,Batch Header,Stapelverarbeitung - Startinformationen,,FALSE,FALSE,TRUE,2.14.2,ch02.html#Heading97,FALSE
BHS,9,Batch Header,Stapelverarbeitung - Startinformationen,,FALSE,FALSE,TRUE,2.14.2,ch02.html#Heading106,FALSE
BHS,61,Batch Header,Stapelverarbeitung - Startinformationen,,FALSE,FALSE,TRUE,2.15.2,ch02.html#Heading148,FALSE
BHS,81,Batch Header,Stapelverarbeitung - Startinformationen,,FALSE,FALSE,TRUE,2.14.2,ch02.html#Heading97,FALSE
BHS,91,Batch Header,Stapelverarbeitung - Startinformationen,,FALSE,FALSE,TRUE,2.14.2,ch02.html#Heading106,FALSE
BHS,92,Batch Header,Stapelverarbeitung - Startinformationen,,FALSE,FALSE,TRUE,2.14.2,ch02.html#Heading106,FALSE
BLC,5,Blood Code,Blutkonservenidentifikation,,FALSE,FALSE,TRUE,6.5.13,ch06.htm#Heading377,FALSE
BLC,6,Blood Code,Blutkonservenidentifikation,,FALSE,FALSE,TRUE,6.5.13,ch06.html#Heading394,FALSE
BLC,7,Blood Code,Blutkonservenidentifikation,,FALSE,FALSE,TRUE,6.5.13,ch06.html#Heading424,FALSE
BLC,8,Blood Code,Blutkonservenidentifikation,,FALSE,FALSE,TRUE,6.5.13,ch06.html#Heading429,FALSE
BLC,9,Blood Code,Blutkonservenidentifikation,,FALSE,FALSE,TRUE,6.5.13,ch06.html#Heading445,FALSE
BLC,61,Blood Code,Blutkonservenidentifikation,,FALSE,FALSE,TRUE,6.5.13,ch06.html#Heading394,FALSE
BLC,81,Blood Code,Blutkonservenidentifikation,,FALSE,FALSE,TRUE,6.5.13,ch06.html#Heading429,FALSE
BLC,91,Blood Code,Blutkonservenidentifikation,,FALSE,FALSE,TRUE,6.5.13,ch06.html#Heading445,FALSE
BLC,92,Blood Code,Blutkonservenidentifikation,,FALSE,FALSE,TRUE,6.5.13,ch06.html#Heading445,FALSE
BLG,1,BILLING,Rechnungsinformationen,ORD,FALSE,FALSE,TRUE,,,FALSE
BLG,2,BILLING,Rechnungsinformationen,ORD,FALSE,FALSE,TRUE,4.3.2,hl7chp4.html#Heading31,FALSE
BLG,3,Billing Segment,Rechnungsinformationen,,FALSE,FALSE,TRUE,4.3.2,ch4.htm#Heading39,FALSE
BLG,4,BLG - billing segment,Rechnungsinformationen,,FALSE,FALSE,TRUE,4.3.2,ch4.html#Heading48,FALSE
BLG,5,Billing,Rechnungsinformationen,,FALSE,FALSE,TRUE,4.5.2,ch04.htm#Heading77,FALSE
BLG,6,Billing,Rechnungsinformationen,,FALSE,FALSE,TRUE,4.5.2,ch04.html#Heading66,FALSE
BLG,7,Billing,Rechnungsinformationen,,FALSE,FALSE,TRUE,4.5.2,ch04.html#Heading68,FALSE
BLG,8,Billing,Rechnungsinformationen,,FALSE,FALSE,TRUE,4.5.2,ch04.html#Heading67,FALSE
BLG,9,Billing,Rechnungsinformationen,,FALSE,FALSE,TRUE,4.5.2,ch04.html#Heading73,FALSE
BLG,61,Billing,Rechnungsinformationen,,FALSE,FALSE,TRUE,4.5.2,ch04.html#Heading67,FALSE
BLG,81,Billing,Rechnungsinformationen,,FALSE,FALSE,TRUE,4.4.2,ch04.html#Heading66,FALSE
BLG,91,Billing,Rechnungsinformationen,,FALSE,FALSE,TRUE,4.5.2,ch04.html#Heading85,FALSE
BLG,92,Billing,Rechnungsinformationen,,FALSE,FALSE,TRUE,4.5.2,ch04.html#Heading85,FALSE
BPO,6,Blood product order,Anforderung von Blutprodukten,,FALSE,FALSE,TRUE,4.21.1,ch04.html#Heading474,FALSE
BPO,7,Blood product order,Anforderung von Blutprodukten,,FALSE,FALSE,TRUE,4.21.1,ch04.html#Heading490,FALSE
BPO,8,Blood product order,Anforderung von Blutprodukten,,FALSE,FALSE,TRUE,4.14.1,ch04.html#Heading222,FALSE
BPO,9,Blood product order,Anforderung von Blutprodukten,,FALSE,FALSE,TRUE,4.14.1,ch04.html#Heading238,FALSE
BPO,61,Blood product order,Anforderung von Blutprodukten,,FALSE,FALSE,TRUE,4.21.1,ch04.html#Heading476,FALSE
BPO,81,Blood product order,Anforderung von Blutprodukten,,FALSE,FALSE,TRUE,4.13.1,ch04.html#Heading222,FALSE
BPO,91,Blood product order,Anforderung von Blutprodukten,,FALSE,FALSE,TRUE,4.14.1,ch04.html#Heading250,FALSE
BPO,92,Blood product order,Anforderung von Blutprodukten,,FALSE,FALSE,TRUE,4.14.1,ch04.html#Heading250,FALSE
BPX,6,Blood product dispense status,Statusinformationen Blutprodukt,,FALSE,FALSE,TRUE,4.21.2,ch04.html#Heading490,FALSE
BPX,7,Blood product dispense status,Statusinformationen Blutprodukt,,FALSE,FALSE,TRUE,4.21.2,ch04.html#Heading506,FALSE
BPX,8,Blood product dispense status,Statusinformationen Blutprodukt,,FALSE,FALSE,TRUE,4.14.2,ch04.html#Heading237,FALSE
BPX,9,Blood product dispense status,Statusinformationen Blutprodukt,,FALSE,FALSE,TRUE,4.14.2,ch04.html#Heading254,FALSE
BPX,61,Blood product dispense status,Statusinformationen Blutprodukt,,FALSE,FALSE,TRUE,4.21.2,ch04.html#Heading492,FALSE
BPX,81,Blood product dispense status,Statusinformationen Blutprodukt,,FALSE,FALSE,TRUE,4.13.2,ch04.html#Heading237,FALSE
BPX,91,Blood product dispense status,Statusinformationen Blutprodukt,,FALSE,FALSE,TRUE,4.14.2,ch04.html#Heading266,FALSE
BPX,92,Blood product dispense status,Statusinformationen Blutprodukt,,FALSE,FALSE,TRUE,4.14.2,ch04.html#Heading266,FALSE
BTS,1,BATCH TRAILER,Stapelverarbeitung - Endeinformationen,CNT,FALSE,FALSE,TRUE,2.5.3,kap2.html#Heading55,FALSE
BTS,2,BATCH TRAILER,Stapelverarbeitung - Endeinformationen,CNT,FALSE,FALSE,TRUE,2.10.14,hl7chp2.html#Heading189,FALSE
BTS,3,Batch trailer segment,Stapelverarbeitung - Endeinformationen,,FALSE,FALSE,TRUE,2.24.14,ch2.htm#Heading420,FALSE
BTS,4,BTS - batch trailer segment,Stapelverarbeitung - Endeinformationen,,FALSE,FALSE,TRUE,2.24.14,ch2.html#Heading513,FALSE
BTS,5,Batch Trailer,Stapelverarbeitung - Endeinformationen,,FALSE,FALSE,TRUE,2.16.3,ch02.htm#Heading405,FALSE
BTS,6,Batch Trailer,Stapelverarbeitung - Endeinformationen,,FALSE,FALSE,TRUE,2.15.3,ch02.html#Heading162,FALSE
BTS,7,Batch Trailer,Stapelverarbeitung - Endeinformationen,,FALSE,FALSE,TRUE,2.14.3,ch02.html#Heading113,FALSE
BTS,8,Batch Trailer,Stapelverarbeitung - Endeinformationen,,FALSE,FALSE,TRUE,2.14.3,ch02.html#Heading112,FALSE
BTS,9,Batch Trailer,Stapelverarbeitung - Endeinformationen,,FALSE,FALSE,TRUE,2.14.3,ch02.html#Heading122,FALSE
BTS,61,Batch Trailer,Stapelverarbeitung - Endeinformationen,,FALSE,FALSE,TRUE,2.15.3,ch02.html#Heading162,FALSE
BTS,81,Batch Trailer,Stapelverarbeitung - Endeinformationen,,FALSE,FALSE,TRUE,2.14.3,ch02.html#Heading112,FALSE
BTS,91,Batch Trailer,Stapelverarbeitung - Endeinformationen,,FALSE,FALSE,TRUE,2.14.3,ch02.html#Heading122,FALSE
BTS,92,Batch Trailer,Stapelverarbeitung - Endeinformationen,,FALSE,FALSE,TRUE,2.14.3,ch02.html#Heading122,FALSE
BTX,6,Blood Product Transfusion/Disposition,Transfusionsstatus Blutprodukt,,FALSE,FALSE,TRUE,4.21.3,ch04.html#Heading513,FALSE
BTX,7,Blood Product Transfusion/Disposition,Transfusionsstatus Blutprodukt,,FALSE,FALSE,TRUE,4.21.3,ch04.html#Heading529,FALSE
BTX,8,Blood Product Transfusion/Disposition,Transfusionsstatus Blutprodukt,,FALSE,FALSE,TRUE,4.14.3,ch04.html#Heading260,FALSE
BTX,9,Blood Product Transfusion/Disposition,Transfusionsstatus Blutprodukt,,FALSE,FALSE,TRUE,4.14.3,ch04.html#Heading277,FALSE
BTX,61,Blood Product Transfusion/Disposition,Transfusionsstatus Blutprodukt,,FALSE,FALSE,TRUE,4.21.3,ch04.html#Heading515,FALSE
BTX,81,Blood Product Transfusion/Disposition,Transfusionsstatus Blutprodukt,,FALSE,FALSE,TRUE,4.13.3,ch04.html#Heading260,FALSE
BTX,91,Blood Product Transfusion/Disposition,Transfusionsstatus Blutprodukt,,FALSE,FALSE,TRUE,4.14.3,ch04.html#Heading289,FALSE
BTX,92,Blood Product Transfusion/Disposition,Transfusionsstatus Blutprodukt,,FALSE,FALSE,TRUE,4.14.3,ch04.html#Heading289,FALSE
BUI,9,Blood Unit Information,,,FALSE,FALSE,TRUE,4.17.2,ch04.html#Heading361,FALSE
BUI,91,Blood Unit Information,,,FALSE,FALSE,TRUE,4.17.2,ch04.html#Heading373,FALSE
BUI,92,Blood Unit Information,,,FALSE,FALSE,TRUE,4.17.2,ch04.html#Heading373,FALSE
CDM,3,Charge Description Master,Stammdaten - Abrechnungskatalog,,FALSE,FALSE,TRUE,8.9.2,ch8.htm#Heading222,FALSE
CDM,4,CDM -  charge description master segment,Stammdaten - Abrechnungskatalog,,FALSE,FALSE,TRUE,8.9.2,ch8.html#Heading244,FALSE
CDM,5,Charge Description Master,Stammdaten - Abrechnungskatalog,,FALSE,FALSE,TRUE,8.10.2,ch08.htm#Heading235,FALSE
CDM,6,Charge Description Master,Stammdaten - Abrechnungskatalog,,FALSE,FALSE,TRUE,8.10.2,ch08.html#Heading243,FALSE
CDM,7,Charge Description Master,Stammdaten - Abrechnungskatalog,,FALSE,FALSE,TRUE,8.10.2,ch08.html#Heading244,FALSE
CDM,8,Charge Description Master,Stammdaten - Abrechnungskatalog,,FALSE,FALSE,TRUE,8.10.2,ch08.html#Heading215,FALSE
CDM,9,Charge Description Master,Stammdaten - Abrechnungskatalog,,FALSE,FALSE,TRUE,8.10.2,ch08.html#Heading243,FALSE
CDM,61,Charge Description Master,Stammdaten - Abrechnungskatalog,,FALSE,FALSE,TRUE,8.10.2,ch08.html#Heading243,FALSE
CDM,81,Charge Description Master,Stammdaten - Abrechnungskatalog,,FALSE,FALSE,TRUE,8.10.2,ch08.html#Heading215,FALSE
CDM,91,Charge Description Master,Stammdaten - Abrechnungskatalog,,FALSE,FALSE,TRUE,8.10.2,ch08.html#Heading247,FALSE
CDM,92,Charge Description Master,Stammdaten - Abrechnungskatalog,,FALSE,FALSE,TRUE,8.10.2,ch08.html#Heading307,FALSE
CDO,9,Cumulative Dosage,,,FALSE,FALSE,TRUE,4.A.9,ch04a.html#Heading262,FALSE
CDO,91,Cumulative Dosage,,,FALSE,FALSE,TRUE,4.A.9,ch04a.html#Heading262,FALSE
CDO,92,Cumulative Dosage,,,FALSE,FALSE,TRUE,4.A.9,ch04a.html#Heading262,FALSE
CER,6,Certificate Detail,Zertifikat,,FALSE,FALSE,TRUE,15.4.2,ch15.html#Heading23,FALSE
CER,7,Certificate Detail,Zertifikat,,FALSE,FALSE,TRUE,15.4.2,ch15.html#Heading23,FALSE
CER,8,Certificate Detail,Zertifikat,,FALSE,FALSE,TRUE,15.4.2,ch15.html#Heading23,FALSE
CER,9,Certificate Detail,Zertifikat,,FALSE,FALSE,TRUE,15.4.2,ch15.html#Heading23,FALSE
CER,61,Certificate Detail,Zertifikat,,FALSE,FALSE,TRUE,15.4.2,ch15.html#Heading23,FALSE
CER,81,Certificate Detail,Zertifikat,,FALSE,FALSE,TRUE,15.4.2,ch15.html#Heading23,FALSE
CER,91,Certificate Detail,Zertifikat,,FALSE,FALSE,TRUE,15.4.2,ch15.html#Heading23,FALSE
CER,92,Certificate Detail,Zertifikat,,FALSE,FALSE,TRUE,15.4.2,ch15.html#Heading23,FALSE
CM0,3,Clinical Study Master,Stammdaten - Klinische Studien,,FALSE,FALSE,TRUE,8.10.2,ch8.htm#Heading258,FALSE
CM0,4,CM0 - clinical study master segment,Stammdaten - Klinische Studien,,FALSE,FALSE,TRUE,8.10.2,ch8.html#Heading282,FALSE
CM0,5,Clinical Study Master,Stammdaten - Klinische Studien,,FALSE,FALSE,TRUE,8.11.2,ch08.htm#Heading273,FALSE
CM0,6,Clinical Study Master,Stammdaten - Klinische Studien,,FALSE,FALSE,TRUE,8.11.2,ch08.html#Heading281,FALSE
CM0,7,Clinical Study Master,Stammdaten - Klinische Studien,,FALSE,FALSE,TRUE,8.11.2,ch08.html#Heading282,FALSE
CM0,8,Clinical Study Master,Stammdaten - Klinische Studien,,FALSE,FALSE,TRUE,8.11.2,ch08.html#Heading251,FALSE
CM0,9,Clinical Study Master,Stammdaten - Klinische Studien,,FALSE,FALSE,TRUE,8.11.2,ch08.html#Heading281,FALSE
CM0,61,Clinical Study Master,Stammdaten - Klinische Studien,,FALSE,FALSE,TRUE,8.11.2,ch08.html#Heading281,FALSE
CM0,81,Clinical Study Master,Stammdaten - Klinische Studien,,FALSE,FALSE,TRUE,8.11.2,ch08.html#Heading251,FALSE
CM0,91,Clinical Study Master,Stammdaten - Klinische Studien,,FALSE,FALSE,TRUE,8.11.2,ch08.html#Heading285,FALSE
CM0,92,Clinical Study Master,Stammdaten - Klinische Studien,,FALSE,FALSE,TRUE,8.11.2,ch08.html#Heading345,FALSE
CM1,3,Clinical Study Phase Master,Stammdaten - Phase der klinischen Studie,,FALSE,FALSE,TRUE,8.10.3,ch8.htm#Heading270,FALSE
CM1,4,CM1 - clinical study phase master segment,Stammdaten - Phase der klinischen Studie,,FALSE,FALSE,TRUE,8.10.3,ch8.html#Heading295,FALSE
CM1,5,Clinical Study Phase Master,Stammdaten - Phase der klinischen Studie,,FALSE,FALSE,TRUE,8.11.3,ch08.htm#Heading286,FALSE
CM1,6,Clinical Study Phase Master,Stammdaten - Phase der klinischen Studie,,FALSE,FALSE,TRUE,8.11.3,ch08.html#Heading294,FALSE
CM1,7,Clinical Study Phase Master,Stammdaten - Phase der klinischen Studie,,FALSE,FALSE,TRUE,8.11.3,ch08.html#Heading295,FALSE
CM1,8,Clinical Study Phase Master,Stammdaten - Phase der klinischen Studie,,FALSE,FALSE,TRUE,8.11.3,ch08.html#Heading263,FALSE
CM1,9,Clinical Study Phase Master,Stammdaten - Phase der klinischen Studie,,FALSE,FALSE,TRUE,8.11.3,ch08.html#Heading294,FALSE
CM1,61,Clinical Study Phase Master,Stammdaten - Phase der klinischen Studie,,FALSE,FALSE,TRUE,8.11.3,ch08.html#Heading294,FALSE
CM1,81,Clinical Study Phase Master,Stammdaten - Phase der klinischen Studie,,FALSE,FALSE,TRUE,8.11.3,ch08.html#Heading263,FALSE
CM1,91,Clinical Study Phase Master,Stammdaten - Phase der klinischen Studie,,FALSE,FALSE,TRUE,8.11.3,ch08.html#Heading298,FALSE
CM1,92,Clinical Study Phase Master,Stammdaten - Phase der klinischen Studie,,FALSE,FALSE,TRUE,8.11.3,ch08.html#Heading358,FALSE
CM2,3,Clinical Study Schedule Master,Stammdaten - Abläufe der klinischen Studie,,FALSE,FALSE,TRUE,8.10.4,ch8.htm#Heading274,FALSE
CM2,4,CM2 - clinical study schedule master segment,Stammdaten - Abläufe der klinischen Studie,,FALSE,FALSE,TRUE,8.10.4,ch8.html#Heading300,FALSE
CM2,5,Clinical Study Schedule Master,Stammdaten - Abläufe der klinischen Studie,,FALSE,FALSE,TRUE,8.11.4,ch08.htm#Heading291,FALSE
CM2,6,Clinical Study Schedule Master,Stammdaten - Abläufe der klinischen Studie,,FALSE,FALSE,TRUE,8.11.4,ch08.html#Heading299,FALSE
CM2,7,Clinical Study Schedule Master,Stammdaten - Abläufe der klinischen Studie,,FALSE,FALSE,TRUE,8.11.4,ch08.html#Heading300,FALSE
CM2,8,Clinical Study Schedule Master,Stammdaten - Abläufe der klinischen Studie,,FALSE,FALSE,TRUE,8.11.4,ch08.html#Heading267,FALSE
CM2,9,Clinical Study Schedule Master,Stammdaten - Abläufe der klinischen Studie,,FALSE,FALSE,TRUE,8.11.4,ch08.html#Heading299,FALSE
CM2,61,Clinical Study Schedule Master,Stammdaten - Abläufe der klinischen Studie,,FALSE,FALSE,TRUE,8.11.4,ch08.html#Heading299,FALSE
CM2,81,Clinical Study Schedule Master,Stammdaten - Abläufe der klinischen Studie,,FALSE,FALSE,TRUE,8.11.4,ch08.html#Heading267,FALSE
CM2,91,Clinical Study Schedule Master,Stammdaten - Abläufe der klinischen Studie,,FALSE,FALSE,TRUE,8.11.4,ch08.html#Heading303,FALSE
CM2,92,Clinical Study Schedule Master,Stammdaten - Abläufe der klinischen Studie,,FALSE,FALSE,TRUE,8.11.4,ch08.html#Heading363,FALSE
CNS,5,Clear Notification,Benachrichtigungen löschen,,FALSE,FALSE,TRUE,13.4.8,ch13.htm#Heading186,FALSE
CNS,6,Clear Notification,Benachrichtigungen löschen,,FALSE,FALSE,TRUE,13.4.8,ch13.html#Heading187,FALSE
CNS,7,Clear Notification,Benachrichtigungen löschen,,FALSE,FALSE,TRUE,13.4.8,ch13.html#Heading187,FALSE
CNS,8,Clear Notification,Benachrichtigungen löschen,,FALSE,FALSE,TRUE,13.4.8,ch13.html#Heading180,FALSE
CNS,9,Clear Notification,Benachrichtigungen löschen,,FALSE,FALSE,TRUE,13.4.8,ch13.html#Heading187,FALSE
CNS,61,Clear Notification,Benachrichtigungen löschen,,FALSE,FALSE,TRUE,13.4.8,ch13.html#Heading187,FALSE
CNS,81,Clear Notification,Benachrichtigungen löschen,,FALSE,FALSE,TRUE,13.4.8,ch13.html#Heading180,FALSE
CNS,91,Clear Notification,Benachrichtigungen löschen,,FALSE,FALSE,TRUE,13.4.8,ch13.html#Heading187,FALSE
CNS,92,Clear Notification,Benachrichtigungen löschen,,FALSE,FALSE,TRUE,13.4.8,ch13.html#Heading187,FALSE
CON,6,Consent Segment,Einverständniserklärung,,FALSE,FALSE,TRUE,9.9.4,ch09.html#Heading79,FALSE
CON,7,Consent Segment,Einverständniserklärung,,FALSE,FALSE,TRUE,9.9.4,ch09.html#Heading79,FALSE
CON,8,Consent Segment,Einverständniserklärung,,FALSE,FALSE,TRUE,9.7.1,ch09.html#Heading64,FALSE
CON,9,Consent Segment,Einverständniserklärung,,FALSE,FALSE,TRUE,9.7.1,ch09.html#Heading64,FALSE
CON,61,Consent Segment,Einverständniserklärung,,FALSE,FALSE,TRUE,9.9.4,ch09.html#Heading79,FALSE
CON,81,Consent Segment,Einverständniserklärung,,FALSE,FALSE,TRUE,9.7.1,ch09.html#Heading64,FALSE
CON,91,Consent Segment,Einverständniserklärung,,FALSE,FALSE,TRUE,9.7.1,ch09.html#Heading64,FALSE
CON,92,Consent Segment,Einverständniserklärung,,FALSE,FALSE,TRUE,9.7.1,ch09.html#Heading64,FALSE
CSP,3,Clinical Study Phase,Informationen zur Phase einer  klinischen Studie,,FALSE,FALSE,TRUE,7.7.2,ch7.htm#Heading151,FALSE
CSP,4,CSP - clinical study phase segment,Informationen zur Phase einer  klinischen Studie,,FALSE,FALSE,TRUE,7.7.2,ch7.html#Heading167,FALSE
CSP,5,Clinical Study Phase,Informationen zur Phase einer  klinischen Studie,,FALSE,FALSE,TRUE,7.8.2,ch07.htm#Heading170,FALSE
CSP,6,Clinical Study Phase,Informationen zur Phase einer  klinischen Studie,,FALSE,FALSE,TRUE,7.8.2,ch07.html#Heading206,FALSE
CSP,7,Clinical Study Phase,Informationen zur Phase einer  klinischen Studie,,FALSE,FALSE,TRUE,7.8.2,ch07.html#Heading214,FALSE
CSP,8,Clinical Study Phase,Informationen zur Phase einer  klinischen Studie,,FALSE,FALSE,TRUE,7.8.2,ch07.html#Heading228,FALSE
CSP,9,Clinical Study Phase,Informationen zur Phase einer  klinischen Studie,,FALSE,FALSE,TRUE,7.8.2,ch07.html#Heading241,FALSE
CSP,61,Clinical Study Phase,Informationen zur Phase einer  klinischen Studie,,FALSE,FALSE,TRUE,7.8.2,ch07.html#Heading211,FALSE
CSP,81,Clinical Study Phase,Informationen zur Phase einer  klinischen Studie,,FALSE,FALSE,TRUE,7.8.2,ch07.html#Heading229,FALSE
CSP,91,Clinical Study Phase,Informationen zur Phase einer  klinischen Studie,,FALSE,FALSE,TRUE,7.8.2,ch07.html#Heading242,FALSE
CSP,92,Clinical Study Phase,Informationen zur Phase einer  klinischen Studie,,FALSE,FALSE,TRUE,7.8.2,ch07.html#Heading251,FALSE
CSR,3,Clinical Study Registration,Informationen über Teilnahme an einer klinischen Studie,,FALSE,FALSE,TRUE,7.7.1,ch7.htm#Heading134,FALSE
CSR,4,CSR - clinical study registration segment,Informationen über Teilnahme an einer klinischen Studie,,FALSE,FALSE,TRUE,7.7.1,ch7.html#Heading149,FALSE
CSR,5,Clinical Study Registration,Informationen über Teilnahme an einer klinischen Studie,,FALSE,FALSE,TRUE,7.8.1,ch07.htm#Heading152,FALSE
CSR,6,Clinical Study Registration,Informationen über Teilnahme an einer klinischen Studie,,FALSE,FALSE,TRUE,7.8.1,ch07.html#Heading188,FALSE
CSR,7,Clinical Study Registration,Informationen über Teilnahme an einer klinischen Studie,,FALSE,FALSE,TRUE,7.8.1,ch07.html#Heading196,FALSE
CSR,8,Clinical Study Registration,Informationen über Teilnahme an einer klinischen Studie,,FALSE,FALSE,TRUE,7.8.1,ch07.html#Heading211,FALSE
CSR,9,Clinical Study Registration,Informationen über Teilnahme an einer klinischen Studie,,FALSE,FALSE,TRUE,7.8.1,ch07.html#Heading223,FALSE
CSR,61,Clinical Study Registration,Informationen über Teilnahme an einer klinischen Studie,,FALSE,FALSE,TRUE,7.8.1,ch07.html#Heading193,FALSE
CSR,81,Clinical Study Registration,Informationen über Teilnahme an einer klinischen Studie,,FALSE,FALSE,TRUE,7.8.1,ch07.html#Heading212,FALSE
CSR,91,Clinical Study Registration,Informationen über Teilnahme an einer klinischen Studie,,FALSE,FALSE,TRUE,7.8.1,ch07.html#Heading224,FALSE
CSR,92,Clinical Study Registration,Informationen über Teilnahme an einer klinischen Studie,,FALSE,FALSE,TRUE,7.8.1,ch07.html#Heading233,FALSE
CSS,3,Clinical Study Data Schedule,Ablaufinformationen zur klinischen Studie,,FALSE,FALSE,TRUE,7.7.3,ch7.htm#Heading156,FALSE
CSS,4,CSS - clinical study data schedule segment,Ablaufinformationen zur klinischen Studie,,FALSE,FALSE,TRUE,7.7.3,ch7.html#Heading173,FALSE
CSS,5,Clinical Study Data Schedule Segment,Ablaufinformationen zur klinischen Studie,,FALSE,FALSE,TRUE,7.8.3,ch07.htm#Heading176,FALSE
CSS,6,Clinical Study Data Schedule Segment,Ablaufinformationen zur klinischen Studie,,FALSE,FALSE,TRUE,7.8.3,ch07.html#Heading212,FALSE
CSS,7,Clinical Study Data Schedule Segment,Ablaufinformationen zur klinischen Studie,,FALSE,FALSE,TRUE,7.8.3,ch07.html#Heading220,FALSE
CSS,8,Clinical Study Data Schedule Segment,Ablaufinformationen zur klinischen Studie,,FALSE,FALSE,TRUE,7.8.3,ch07.html#Heading233,FALSE
CSS,9,Clinical Study Data Schedule Segment,Ablaufinformationen zur klinischen Studie,,FALSE,FALSE,TRUE,7.8.3,ch07.html#Heading247,FALSE
CSS,61,Clinical Study Data Schedule Segment,Ablaufinformationen zur klinischen Studie,,FALSE,FALSE,TRUE,7.8.3,ch07.html#Heading217,FALSE
CSS,81,Clinical Study Data Schedule Segment,Ablaufinformationen zur klinischen Studie,,FALSE,FALSE,TRUE,7.8.3,ch07.html#Heading234,FALSE
CSS,91,Clinical Study Data Schedule Segment,Ablaufinformationen zur klinischen Studie,,FALSE,FALSE,TRUE,7.8.3,ch07.html#Heading248,FALSE
CSS,92,Clinical Study Data Schedule Segment,Ablaufinformationen zur klinischen Studie,,FALSE,FALSE,TRUE,7.8.3,ch07.html#Heading257,FALSE
CTD,3,Contact Data,Kontaktinformationen,,FALSE,FALSE,TRUE,11.5.4,ch11.htm#Heading79,FALSE
CTD,4,Contact Data,Kontaktinformationen,,FALSE,FALSE,TRUE,11.5.4,ch11.html#Heading89,FALSE
CTD,5,Contact Data,Kontaktinformationen,,FALSE,FALSE,TRUE,11.6.4,ch11.htm#Heading90,FALSE
CTD,6,Contact Data,Kontaktinformationen,,FALSE,FALSE,TRUE,11.6.4,ch11.html#Heading90,FALSE
CTD,7,Contact Data,Kontaktinformationen,,FALSE,FALSE,TRUE,11.6.4,ch11.html#Heading96,FALSE
CTD,8,Contact Data,Kontaktinformationen,,FALSE,FALSE,TRUE,11.8.4,ch11.html#Heading103,FALSE
CTD,9,Contact Data,Kontaktinformationen,,FALSE,FALSE,TRUE,11.8.4,ch11.html#Heading139,FALSE
CTD,61,Contact Data,Kontaktinformationen,,FALSE,FALSE,TRUE,11.6.4,ch11.html#Heading90,FALSE
CTD,81,Contact Data,Kontaktinformationen,,FALSE,FALSE,TRUE,11.7.4,ch11.html#Heading102,FALSE
CTD,91,Contact Data,Kontaktinformationen,,FALSE,FALSE,TRUE,11.8.4,ch11.html#Heading139,FALSE
CTD,92,Contact Data,Kontaktinformationen,,FALSE,FALSE,TRUE,11.8.4,ch11.html#Heading139,FALSE
CTI,3,Clinical Trial Identification,Studienidentifizierung,,FALSE,FALSE,TRUE,7.7.4,ch7.htm#Heading160,FALSE
