event_code,version_id,description,generate,section,anchor,owl_gen,folder
A20,7,ADT/ACK -  Bed status update,FALSE,3.3.20,ch03.html#Heading26,FALSE,Patient Administration
A20,8,ADT/ACK -  Bed status update,FALSE,3.3.20,ch03.html#Heading24,FALSE,Patient Administration
A20,9,ADT/ACK -  Bed status update,FALSE,3.3.20,ch03.html#Heading24,FALSE,
A20,61,ADT/ACK -  Bed status update,FALSE,3.3.20,ch03.html#Heading26,FALSE,Patient Administration
A20,81,ADT/ACK -  Bed status update,FALSE,3.3.20,ch03.html#Heading24,FALSE,
A20,91,ADT/ACK -  Bed status update,FALSE,3.3.20,ch03.html#Heading24,FALSE,
A20,92,ADT/ACK -  Bed status update,FALSE,3.3.20,ch03.html#Heading24,FALSE,
A21,1,"A Patient Goes On A ""Leave Of Absence""",FALSE,3.2.21,kap3.html#Heading24,FALSE,Patient Administration
A21,2,"A Patient Goes On A ""Leave Of Absence""",FALSE,3.2.21,hl7chp3.html#Heading25,FALSE,Patient Administration
A21,3,ADT/ACK -  Leave of absence - out (leaving),FALSE,3.2.21,ch3.htm#Heading25,FALSE,Patient Administration
A21,4,ADT/ACK -  Patient goes on a Òleave of absenceÓ,FALSE,3.2.21,ch3.html#Heading26,FALSE,Patient Administration
A21,5,"ADT/ACK -  Patient goes on a ""leave of absence""",FALSE,3.3.21,ch03.htm#Heading27,FALSE,Patient Administration
A21,6,"ADT/ACK -  Patient goes on a ""leave of absence""",FALSE,3.3.21,ch03.html#Heading27,FALSE,Patient Administration
A21,7,"ADT/ACK -  Patient goes on a ""leave of absence""",FALSE,3.3.21,ch03.html#Heading27,FALSE,Patient Administration
A21,8,"ADT/ACK -  Patient goes on a ""leave of absence""",FALSE,3.3.21,ch03.html#Heading25,FALSE,Patient Administration
A21,9,"ADT/ACK -  Patient goes on a ""leave of absence""",FALSE,3.3.21,ch03.html#Heading25,FALSE,
A21,32,"ADT/ACK -  Patient goes on a ""leave of absence""",FALSE,,,FALSE,Patient Administration
A21,61,ADT/ACK -  Patient goes on a ‰€œleave of absence‰€ù,FALSE,3.3.21,ch03.html#Heading27,FALSE,Patient Administration
A21,81,"ADT/ACK -  Patient goes on a ""leave of absence""",FALSE,3.3.21,ch03.html#Heading25,FALSE,
A21,91,"ADT/ACK -  Patient goes on a ""leave of absence""",FALSE,3.3.21,ch03.html#Heading25,FALSE,
A21,92,"ADT/ACK -  Patient goes on a ""leave of absence""",FALSE,3.3.21,ch03.html#Heading25,FALSE,
A21,540,,FALSE,,,FALSE,
A22,1,"A Patient Returns From A ""Leave Of Absence""",FALSE,3.2.22,kap3.html#Heading25,FALSE,Patient Administration
A22,2,"A Patient Returns From A ""Leave Of Absence""",FALSE,3.2.22,hl7chp3.html#Heading26,FALSE,Patient Administration
A22,3,ADT/ACK -  Leave of absence - in (returning),FALSE,3.2.22,ch3.htm#Heading26,FALSE,Patient Administration
A22,4,ADT/ACK -  Patient returns from a Òleave of absenceÓ,FALSE,3.2.22,ch3.html#Heading27,FALSE,Patient Administration
A22,5,"ADT/ACK -  Patient returns from a ""leave of absence""",FALSE,3.3.22,ch03.htm#Heading28,FALSE,Patient Administration
A22,6,"ADT/ACK -  Patient returns from a ""leave of absence""",FALSE,3.3.22,ch03.html#Heading28,FALSE,Patient Administration
A22,7,"ADT/ACK -  Patient returns from a ""leave of absence""",FALSE,3.3.22,ch03.html#Heading28,FALSE,Patient Administration
A22,8,"ADT/ACK -  Patient returns from a ""leave of absence""",FALSE,3.3.22,ch03.html#Heading26,FALSE,Patient Administration
A22,9,"ADT/ACK -  Patient returns from a ""leave of absence""",FALSE,3.3.22,ch03.html#Heading26,FALSE,
A22,32,"ADT/ACK -  Patient returns from a ""leave of absence""",FALSE,,,FALSE,Patient Administration
A22,61,ADT/ACK -  Patient returns from a ‰€œleave of absence‰€ù,FALSE,3.3.22,ch03.html#Heading28,FALSE,Patient Administration
A22,81,"ADT/ACK -  Patient returns from a ""leave of absence""",FALSE,3.3.22,ch03.html#Heading26,FALSE,
A22,91,"ADT/ACK -  Patient returns from a ""leave of absence""",FALSE,3.3.22,ch03.html#Heading26,FALSE,
A22,92,"ADT/ACK -  Patient returns from a ""leave of absence""",FALSE,3.3.22,ch03.html#Heading26,FALSE,
A22,540,,FALSE,,,FALSE,
A23,1,Delete a Patient Record,FALSE,3.2.23,kap3.html#Heading26,FALSE,Patient Administration
A23,2,Delete a Patient Record,FALSE,3.2.23,hl7chp3.html#Heading27,FALSE,Patient Administration
A23,3,ADT/ACK -  Delete a patient record,FALSE,3.2.23,ch3.htm#Heading27,FALSE,Patient Administration
A23,4,ADT/ACK -  Delete a patient record,FALSE,3.2.23,ch3.html#Heading28,FALSE,Patient Administration
A23,5,ADT/ACK -  Delete a patient record,FALSE,3.3.23,ch03.htm#Heading29,FALSE,Patient Administration
A23,6,ADT/ACK -  Delete a patient record,FALSE,3.3.23,ch03.html#Heading29,FALSE,Patient Administration
A23,7,ADT/ACK -  Delete a patient record,FALSE,3.3.23,ch03.html#Heading29,FALSE,Patient Administration
A23,8,ADT/ACK -  Delete a patient record,FALSE,3.3.23,ch03.html#Heading27,FALSE,Patient Administration
A23,9,ADT/ACK -  Delete a patient record,FALSE,3.3.23,ch03.html#Heading27,FALSE,
A23,61,ADT/ACK -  Delete a patient record,FALSE,3.3.23,ch03.html#Heading29,FALSE,Patient Administration
A23,81,ADT/ACK -  Delete a patient record,FALSE,3.3.23,ch03.html#Heading27,FALSE,
A23,91,ADT/ACK -  Delete a patient record,FALSE,3.3.23,ch03.html#Heading27,FALSE,
A23,92,ADT/ACK -  Delete a patient record,FALSE,3.3.23,ch03.html#Heading27,FALSE,
A24,1,Create a Patient Link Transaction,FALSE,3.2.24,kap3.html#Heading27,FALSE,Patient Administration
A24,2,Link Patient Information,FALSE,3.2.24,hl7chp3.html#Heading28,FALSE,Patient Administration
A24,3,ADT/ACK -  Link patient information,FALSE,3.2.24,ch3.htm#Heading28,FALSE,Patient Administration
A24,4,ADT/ACK -  Link patient information,FALSE,3.2.24,ch3.html#Heading29,FALSE,Patient Administration
A24,5,ADT/ACK -  Link patient information,FALSE,3.3.24,ch03.htm#Heading30,FALSE,Patient Administration
A24,6,ADT/ACK -  Link patient information,FALSE,3.3.24,ch03.html#Heading30,FALSE,Patient Administration
A24,7,ADT/ACK -  Link patient information,FALSE,3.3.24,ch03.html#Heading30,FALSE,Patient Administration
A24,8,ADT/ACK -  Link patient information,FALSE,3.3.24,ch03.html#Heading28,FALSE,Patient Administration
A24,9,ADT/ACK -  Link patient information,FALSE,3.3.24,ch03.html#Heading28,FALSE,
A24,61,ADT/ACK -  Link patient information,FALSE,3.3.24,ch03.html#Heading30,FALSE,Patient Administration
A24,81,ADT/ACK -  Link patient information,FALSE,3.3.24,ch03.html#Heading28,FALSE,
A24,91,ADT/ACK -  Link patient information,FALSE,3.3.24,ch03.html#Heading28,FALSE,
A24,92,ADT/ACK -  Link patient information,FALSE,3.3.24,ch03.html#Heading28,FALSE,
A24,540,,FALSE,,,FALSE,
A25,2,Cancel Pending Discharge,FALSE,3.2.25,hl7chp3.html#Heading29,FALSE,Patient Administration
A25,3,ADT/ACK -  Cancel pending discharge,FALSE,3.2.25,ch3.htm#Heading29,FALSE,Patient Administration
A25,4,ADT/ACK -  Cancel pending discharge,FALSE,3.2.25,ch3.html#Heading30,FALSE,Patient Administration
A25,5,ADT/ACK -  Cancel pending discharge,FALSE,3.3.25,ch03.htm#Heading31,FALSE,Patient Administration
A25,6,ADT/ACK -  Cancel pending discharge,FALSE,3.3.25,ch03.html#Heading31,FALSE,Patient Administration
A25,7,ADT/ACK -  Cancel pending discharge,FALSE,3.3.25,ch03.html#Heading31,FALSE,Patient Administration
A25,8,ADT/ACK -  Cancel pending discharge,FALSE,3.3.25,ch03.html#Heading29,FALSE,Patient Administration
A25,9,ADT/ACK -  Cancel pending discharge,FALSE,3.3.25,ch03.html#Heading29,FALSE,
A25,61,ADT/ACK -  Cancel pending discharge,FALSE,3.3.25,ch03.html#Heading31,FALSE,Patient Administration
A25,81,ADT/ACK -  Cancel pending discharge,FALSE,3.3.25,ch03.html#Heading29,FALSE,
A25,91,ADT/ACK -  Cancel pending discharge,FALSE,3.3.25,ch03.html#Heading29,FALSE,
A25,92,ADT/ACK -  Cancel pending discharge,FALSE,3.3.25,ch03.html#Heading29,FALSE,
A26,2,Cancel Pending Transfer,FALSE,3.2.26,hl7chp3.html#Heading30,FALSE,Patient Administration
A26,3,ADT/ACK -  Cancel pending transfer,FALSE,3.2.26,ch3.htm#Heading30,FALSE,Patient Administration
A26,4,ADT/ACK -  Cancel pending transfer,FALSE,3.2.26,ch3.html#Heading31,FALSE,Patient Administration
A26,5,ADT/ACK -  Cancel pending transfer,FALSE,3.3.26,ch03.htm#Heading32,FALSE,Patient Administration
A26,6,ADT/ACK -  Cancel pending transfer,FALSE,3.3.26,ch03.html#Heading32,FALSE,Patient Administration
A26,7,ADT/ACK -  Cancel pending transfer,FALSE,3.3.26,ch03.html#Heading32,FALSE,Patient Administration
A26,8,ADT/ACK -  Cancel pending transfer,FALSE,3.3.26,ch03.html#Heading30,FALSE,Patient Administration
A26,9,ADT/ACK -  Cancel pending transfer,FALSE,3.3.26,ch03.html#Heading30,FALSE,
A26,61,ADT/ACK -  Cancel pending transfer,FALSE,3.3.26,ch03.html#Heading32,FALSE,Patient Administration
A26,81,ADT/ACK -  Cancel pending transfer,FALSE,3.3.26,ch03.html#Heading30,FALSE,
A26,91,ADT/ACK -  Cancel pending transfer,FALSE,3.3.26,ch03.html#Heading30,FALSE,
A26,92,ADT/ACK -  Cancel pending transfer,FALSE,3.3.26,ch03.html#Heading30,FALSE,
A27,2,Cancel Pending Admit,FALSE,3.2.27,hl7chp3.html#Heading31,FALSE,Patient Administration
A27,3,ADT/ACK -  Cancel pending admit,FALSE,3.2.27,ch3.htm#Heading31,FALSE,Patient Administration
A27,4,ADT/ACK -  Cancel pending admit,FALSE,3.2.27,ch3.html#Heading32,FALSE,Patient Administration
A27,5,ADT/ACK -  Cancel pending admit,FALSE,3.3.27,ch03.htm#Heading33,FALSE,Patient Administration
A27,6,ADT/ACK -  Cancel pending admit,FALSE,3.3.27,ch03.html#Heading33,FALSE,Patient Administration
A27,7,ADT/ACK -  Cancel pending admit,FALSE,3.3.27,ch03.html#Heading33,FALSE,Patient Administration
A27,8,ADT/ACK -  Cancel pending admit,FALSE,3.3.27,ch03.html#Heading31,FALSE,Patient Administration
A27,9,ADT/ACK -  Cancel pending admit,FALSE,3.3.27,ch03.html#Heading31,FALSE,
A27,32,ADT/ACK -  Cancel pending admit,FALSE,,,FALSE,Patient Administration
A27,61,ADT/ACK -  Cancel pending admit,FALSE,3.3.27,ch03.html#Heading33,FALSE,Patient Administration
A27,81,ADT/ACK -  Cancel pending admit,FALSE,3.3.27,ch03.html#Heading31,FALSE,
A27,91,ADT/ACK -  Cancel pending admit,FALSE,3.3.27,ch03.html#Heading31,FALSE,
A27,92,ADT/ACK -  Cancel pending admit,FALSE,3.3.27,ch03.html#Heading31,FALSE,
A28,2,Add person information,FALSE,3.2.28,hl7chp3.html#Heading32,FALSE,Patient Administration
A28,3,ADT/ACK -  Add person information,FALSE,3.2.28,ch3.htm#Heading32,FALSE,Patient Administration
A28,4,ADT/ACK -  Add person information,FALSE,3.2.28,ch3.html#Heading33,FALSE,Patient Administration
A28,5,ADT/ACK -  Add person information,FALSE,3.3.28,ch03.htm#Heading34,FALSE,Patient Administration
A28,6,ADT/ACK -  Add person information,FALSE,3.3.28,ch03.html#Heading34,FALSE,Patient Administration
A28,7,ADT/ACK -  Add person information,FALSE,3.3.28,ch03.html#Heading34,TRUE,Patient Administration
A28,8,ADT/ACK -  Add person information,FALSE,3.3.28,ch03.html#Heading32,FALSE,Patient Administration
A28,9,ADT/ACK -  Add person information,FALSE,3.3.28,ch03.html#Heading32,FALSE,
A28,32,ADT/ACK -  Add person information,FALSE,,,FALSE,Patient Administration
A28,61,ADT/ACK -  Add person information,FALSE,3.3.28,ch03.html#Heading34,FALSE,Patient Administration
A28,81,ADT/ACK -  Add person information,FALSE,3.3.28,ch03.html#Heading32,FALSE,
A28,91,ADT/ACK -  Add person information,FALSE,3.3.28,ch03.html#Heading32,FALSE,
A28,92,ADT/ACK -  Add person information,FALSE,3.3.28,ch03.html#Heading32,FALSE,
A28,540,,FALSE,,,FALSE,
A29,2,Delete person information,FALSE,3.2.29,hl7chp3.html#Heading33,FALSE,Patient Administration
A29,3,ADT/ACK -  Delete person information,FALSE,3.2.29,ch3.htm#Heading33,FALSE,Patient Administration
A29,4,ADT/ACK -  Delete person information,FALSE,3.2.29,ch3.html#Heading34,FALSE,Patient Administration
A29,5,ADT/ACK -  Delete person information,FALSE,3.3.29,ch03.htm#Heading35,FALSE,Patient Administration
A29,6,ADT/ACK -  Delete person information,FALSE,3.3.29,ch03.html#Heading35,FALSE,Patient Administration
A29,7,ADT/ACK -  Delete person information,FALSE,3.3.29,ch03.html#Heading35,TRUE,Patient Administration
A29,8,ADT/ACK -  Delete person information,FALSE,3.3.29,ch03.html#Heading33,FALSE,Patient Administration
A29,9,ADT/ACK -  Delete person information,FALSE,3.3.29,ch03.html#Heading33,FALSE,
A29,32,ADT/ACK -  Delete person information,FALSE,,,FALSE,Patient Administration
A29,61,ADT/ACK -  Delete person information,FALSE,3.3.29,ch03.html#Heading35,FALSE,Patient Administration
A29,81,ADT/ACK -  Delete person information,FALSE,3.3.29,ch03.html#Heading33,FALSE,
A29,91,ADT/ACK -  Delete person information,FALSE,3.3.29,ch03.html#Heading33,FALSE,
A29,92,ADT/ACK -  Delete person information,FALSE,3.3.29,ch03.html#Heading33,FALSE,
A30,2,Merge Patient information,FALSE,3.2.30,hl7chp3.html#Heading34,FALSE,Patient Administration
A30,3,ADT/ACK -  Merge person information,FALSE,3.2.30,ch3.htm#Heading34,FALSE,Patient Administration
A30,4,ADT/ACK -  Merge person information,FALSE,3.2.30,ch3.html#Heading35,FALSE,Patient Administration
A30,5,ADT/ACK -  Merge person information,FALSE,3.3.30,ch03.htm#Heading36,FALSE,Patient Administration
A30,6,ADT/ACK -  Merge person information (for backward compatibility only),FALSE,3.3.30,ch03.html#Heading36,FALSE,Patient Administration
A30,7,ADT/ACK -  Merge person information (for backward compatibility only),FALSE,3.3.30,ch03.html#Heading36,FALSE,Patient Administration
A30,61,ADT/ACK -  Merge person information (for backward compatibility only),FALSE,3.3.30,ch03.html#Heading36,FALSE,Patient Administration
A31,2,Update person information,FALSE,3.2.31,hl7chp3.html#Heading35,FALSE,Patient Administration
A31,3,ADT/ACK -  Update person information,FALSE,3.2.31,ch3.htm#Heading35,FALSE,Patient Administration
A31,4,ADT/ACK -  Update person information,FALSE,3.2.31,ch3.html#Heading36,FALSE,Patient Administration
A31,5,ADT/ACK -  Update person information,FALSE,3.3.31,ch03.htm#Heading37,FALSE,Patient Administration
A31,6,ADT/ACK -  Update person information,FALSE,3.3.31,ch03.html#Heading37,FALSE,Patient Administration
A31,7,ADT/ACK -  Update person information,FALSE,3.3.31,ch03.html#Heading37,TRUE,Patient Administration
A31,8,ADT/ACK -  Update person information,FALSE,3.3.31,ch03.html#Heading35,FALSE,Patient Administration
A31,9,ADT/ACK -  Update person information,FALSE,3.3.31,ch03.html#Heading35,FALSE,
A31,32,ADT/ACK -  Update person information,FALSE,,,FALSE,Patient Administration
A31,61,ADT/ACK -  Update person information,FALSE,3.3.31,ch03.html#Heading37,FALSE,Patient Administration
A31,81,ADT/ACK -  Update person information,FALSE,3.3.31,ch03.html#Heading35,FALSE,
A31,91,ADT/ACK -  Update person information,FALSE,3.3.31,ch03.html#Heading35,FALSE,
A31,92,ADT/ACK -  Update person information,FALSE,3.3.31,ch03.html#Heading35,FALSE,
A31,540,,FALSE,,,FALSE,
A32,2,Cancel patient arriving,FALSE,3.2.32,hl7chp3.html#Heading36,FALSE,Patient Administration
A32,3,ADT/ACK -  Cancel patient arriving,FALSE,3.2.32,ch3.htm#Heading36,FALSE,Patient Administration
A32,4,ADT/ACK -  Cancel patient arriving - tracking,FALSE,3.2.32,ch3.html#Heading37,FALSE,Patient Administration
A32,5,ADT/ACK -  Cancel patient arriving - tracking,FALSE,3.3.32,ch03.htm#Heading38,FALSE,Patient Administration
A32,6,ADT/ACK -  Cancel patient arriving - tracking,FALSE,3.3.32,ch03.html#Heading38,FALSE,Patient Administration
A32,7,ADT/ACK -  Cancel patient arriving - tracking,FALSE,3.3.32,ch03.html#Heading38,FALSE,Patient Administration
A32,8,ADT/ACK -  Cancel patient arriving - tracking,FALSE,3.3.32,ch03.html#Heading36,FALSE,Patient Administration
A32,9,ADT/ACK -  Cancel patient arriving - tracking,FALSE,3.3.32,ch03.html#Heading36,FALSE,
A32,61,ADT/ACK -  Cancel patient arriving - tracking,FALSE,3.3.32,ch03.html#Heading38,FALSE,Patient Administration
A32,81,ADT/ACK -  Cancel patient arriving - tracking,FALSE,3.3.32,ch03.html#Heading36,FALSE,
A32,91,ADT/ACK -  Cancel patient arriving - tracking,FALSE,3.3.32,ch03.html#Heading36,FALSE,
A32,92,ADT/ACK -  Cancel patient arriving - tracking,FALSE,3.3.32,ch03.html#Heading36,FALSE,
A33,2,Cancel patient departing,FALSE,3.2.33,hl7chp3.html#Heading37,FALSE,Patient Administration
A33,3,ADT/ACK -  Cancel patient departing,FALSE,3.2.33,ch3.htm#Heading37,FALSE,Patient Administration
A33,4,ADT/ACK -  Cancel patient departing - tracking,FALSE,3.2.33,ch3.html#Heading38,FALSE,Patient Administration
A33,5,ADT/ACK -  Cancel patient departing - tracking,FALSE,3.3.33,ch03.htm#Heading39,FALSE,Patient Administration
A33,6,ADT/ACK -  Cancel patient departing - tracking,FALSE,3.3.33,ch03.html#Heading39,FALSE,Patient Administration
A33,7,ADT/ACK -  Cancel patient departing - tracking,FALSE,3.3.33,ch03.html#Heading39,FALSE,Patient Administration
A33,8,ADT/ACK -  Cancel patient departing - tracking,FALSE,3.3.33,ch03.html#Heading37,FALSE,Patient Administration
A33,9,ADT/ACK -  Cancel patient departing - tracking,FALSE,3.3.33,ch03.html#Heading37,FALSE,
A33,61,ADT/ACK -  Cancel patient departing - tracking,FALSE,3.3.33,ch03.html#Heading39,FALSE,Patient Administration
A33,81,ADT/ACK -  Cancel patient departing - tracking,FALSE,3.3.33,ch03.html#Heading37,FALSE,
A33,91,ADT/ACK -  Cancel patient departing - tracking,FALSE,3.3.33,ch03.html#Heading37,FALSE,
A33,92,ADT/ACK -  Cancel patient departing - tracking,FALSE,3.3.33,ch03.html#Heading37,FALSE,
A34,2,Merge patient information - patient ID only,FALSE,3.2.34,hl7chp3.html#Heading38,FALSE,Patient Administration
A34,3,ADT/ACK -  Merge patient information - patient ID only,FALSE,3.2.34,ch3.htm#Heading38,FALSE,Patient Administration
A34,4,ADT/ACK -  Merge patient information - patient ID only,FALSE,3.2.34,ch3.html#Heading39,FALSE,Patient Administration
A34,5,ADT/ACK -  Merge patient information - patient ID only,FALSE,3.3.34,ch03.htm#Heading40,FALSE,Patient Administration
A34,6,ADT/ACK -  Merge patient information - patient ID only (for backward compatibili,FALSE,3.3.34,ch03.html#Heading40,FALSE,Patient Administration
A34,7,ADT/ACK -  Merge patient information - patient ID only (for backward compatibili,FALSE,3.3.34,ch03.html#Heading40,FALSE,Patient Administration
A34,32,ADT/ACK -  Merge patient information - patient ID only (for backward compatibili,FALSE,,,FALSE,Patient Administration
A34,61,ADT/ACK -  Merge patient information - patient ID only (for backward compatibili,FALSE,3.3.34,ch03.html#Heading40,FALSE,Patient Administration
A34,540,,FALSE,,,FALSE,
A35,2,Merge patient information - account number only,FALSE,3.2.35,hl7chp3.html#Heading39,FALSE,Patient Administration
A35,3,ADT/ACK -  Merge patient information - account number only,FALSE,3.2.35,ch3.htm#Heading39,FALSE,Patient Administration
A35,4,ADT/ACK -  Merge patient information - account number only,FALSE,3.2.35,ch3.html#Heading40,FALSE,Patient Administration
A35,5,ADT/ACK -  Merge patient information - account number only,FALSE,3.3.35,ch03.htm#Heading41,FALSE,Patient Administration
A35,6,ADT/ACK -  Merge patient information - account number only (for backward compati,FALSE,3.3.35,ch03.html#Heading41,FALSE,Patient Administration
A35,7,ADT/ACK -  Merge patient information - account number only (for backward compati,FALSE,3.3.35,ch03.html#Heading41,FALSE,Patient Administration
A35,61,ADT/ACK -  Merge patient information - account number only (for backward compati,FALSE,3.3.35,ch03.html#Heading41,FALSE,Patient Administration
A36,2,Merge patient information - pat ID and account number,FALSE,3.2.36,hl7chp3.html#Heading40,FALSE,Patient Administration
A36,3,ADT/ACK -  Merge patient information - patient ID and account number,FALSE,3.2.36,ch3.htm#Heading40,FALSE,Patient Administration
A36,4,ADT/ACK -  Merge patient information - patient ID and account number,FALSE,3.2.36,ch3.html#Heading41,FALSE,Patient Administration
A36,5,ADT/ACK -  Merge patient information - patient ID and account number,FALSE,3.3.36,ch03.htm#Heading42,FALSE,Patient Administration
A36,6,ADT/ACK -  Merge patient information - patient ID and account number (for backwa,FALSE,3.3.36,ch03.html#Heading42,FALSE,Patient Administration
A36,7,ADT/ACK -  Merge patient information - patient ID and account number (for backwa,FALSE,3.3.36,ch03.html#Heading42,FALSE,Patient Administration
A36,61,ADT/ACK -  Merge patient information - patient ID and account number (for backwa,FALSE,3.3.36,ch03.html#Heading42,FALSE,Patient Administration
A37,2,unlink patient information,FALSE,3.2.37,hl7chp3.html#Heading41,FALSE,Patient Administration
A37,3,ADT/ACK -  Unlink patient information,FALSE,3.2.37,ch3.htm#Heading41,FALSE,Patient Administration
A37,4,ADT/ACK -  Unlink patient information,FALSE,3.2.37,ch3.html#Heading42,FALSE,Patient Administration
A37,5,ADT/ACK -  Unlink patient information,FALSE,3.3.37,ch03.htm#Heading43,FALSE,Patient Administration
A37,6,ADT/ACK -  Unlink patient information,FALSE,3.3.37,ch03.html#Heading43,FALSE,Patient Administration
A37,7,ADT/ACK -  Unlink patient information,FALSE,3.3.37,ch03.html#Heading43,FALSE,Patient Administration
