data_structure,version_id,description,interpretation,data_type_code,repeating,elementary,date,section,anchor,owl_gen,mixed_content
MSG,81,Message Type,Nachrichtentyp,MSG,FALSE,FALSE,3/10/13,2.A.44,ch02a.html#Heading270,FALSE,FALSE
MSG,91,Message Type,Nachrichtentyp,MSG,FALSE,FALSE,11/2/14,2.A.44,ch02a.html#Heading278,FALSE,FALSE
MSG,92,Message Type,Nachrichtentyp,MSG,FALSE,FALSE,7/13/15,2.A.44,ch02a.html#Heading278,FALSE,FALSE
NA,3,numeric array,numerischer Vektor,NA,FALSE,FALSE,9/7/96,2.8.24,,FALSE,FALSE
NA,4,numeric array,numerischer Vektor,NA,FALSE,FALSE,4/14/99,2.8.26,ch2.html#Heading139,FALSE,FALSE
NA,5,numeric array,numerischer Vektor,NA,FALSE,FALSE,3/25/00,2.9.27,ch02.htm#Heading158,FALSE,FALSE
NA,6,Numeric Array,numerischer Vektor,NA,TRUE,FALSE,8/22/03,2.A.45,ch02A.html#Heading261,FALSE,FALSE
NA,7,Numeric Array,numerischer Vektor,NA,TRUE,FALSE,10/26/07,2.A.45,ch02a.html#Heading255,FALSE,FALSE
NA,8,Numeric Array,numerischer Vektor,NA,TRUE,FALSE,3/6/11,2.A.45,ch02a.html#Heading310,FALSE,FALSE
NA,9,Numeric Array,numerischer Vektor,NA,TRUE,FALSE,3/17/14,2.A.45,ch02a.html#Heading283,FALSE,FALSE
NA,60,Numeric Array,numerischer Vektor,NA,TRUE,FALSE,8/22/03,2.A.45,ch02A.html#Heading261,FALSE,FALSE
NA,61,Numeric Array,numerischer Vektor,NA,TRUE,FALSE,5/8/07,2.A.1.45,ch02a.html#Heading261,FALSE,FALSE
NA,81,Numeric Array,numerischer Vektor,NA,TRUE,FALSE,3/10/13,2.A.45,ch02a.html#Heading274,FALSE,FALSE
NA,91,Numeric Array,numerischer Vektor,NA,TRUE,FALSE,11/2/14,2.A.45,ch02a.html#Heading283,FALSE,FALSE
NA,92,Numeric Array,numerischer Vektor,NA,TRUE,FALSE,7/13/15,2.A.45,ch02a.html#Heading283,FALSE,FALSE
NDL,4,observing practitioner,Teilnehmer an Beobachtung/Untersuchung,NDL,FALSE,FALSE,12/30/01,,,FALSE,FALSE
NDL,5,observing practitioner,Teilnehmer an Beobachtung/Untersuchung,NDL,FALSE,FALSE,12/27/02,,,FALSE,FALSE
NDL,6,Name with Date and Location,Name mit Datum und Ort,NDL,FALSE,FALSE,8/22/03,2.A.46,ch02A.html#Heading262,FALSE,FALSE
NDL,7,Name with Date and Location,Name mit Datum und Ort,NDL,FALSE,FALSE,10/26/07,2.A.46,ch02a.html#Heading256,FALSE,FALSE
NDL,8,Name with Date and Location,Name mit Datum und Ort,NDL,FALSE,FALSE,3/6/11,2.A.46,ch02a.html#Heading311,FALSE,FALSE
NDL,9,Name with Date and Location,Name mit Datum und Ort,NDL,FALSE,FALSE,3/17/14,2.A.46,ch02a.html#Heading284,FALSE,FALSE
NDL,60,Name with Date and Location,Name mit Datum und Ort,NDL,FALSE,FALSE,8/22/03,2.A.46,ch02A.html#Heading262,FALSE,FALSE
NDL,61,Name with Date and Location,Name mit Datum und Ort,NDL,FALSE,FALSE,5/8/07,2.A.1.46,ch02a.html#Heading262,FALSE,FALSE
NDL,81,Name with Date and Location,Name mit Datum und Ort,NDL,FALSE,FALSE,3/10/13,2.A.46,ch02a.html#Heading275,FALSE,FALSE
NDL,91,Name with Date and Location,Name mit Datum und Ort,NDL,FALSE,FALSE,11/2/14,2.A.46,ch02a.html#Heading284,FALSE,FALSE
NDL,92,Name with Date and Location,Name mit Datum und Ort,NDL,FALSE,FALSE,7/13/15,2.A.46,ch02a.html#Heading284,FALSE,FALSE
NM,1,numeric,Numerisch,NM,FALSE,TRUE,11/25/95,2.3.3.2,kap2.html#Heading27,FALSE,FALSE
NM,2,numeric,Numerisch,NM,FALSE,TRUE,11/25/95,2.4.5.4,hl7chp2.html#Heading18,FALSE,FALSE
NM,3,numeric,Numerisch,NM,FALSE,TRUE,5/27/96,,,FALSE,FALSE
NM,4,numeric,Numerisch,NM,FALSE,TRUE,4/14/99,2.8.27,ch2.html#Heading140,FALSE,FALSE
NM,5,numeric,Numerisch,NM,FALSE,TRUE,3/25/00,2.9.28,ch02.htm#Heading159,FALSE,FALSE
NM,6,Numeric,Numerisch,NM,FALSE,TRUE,8/22/03,2.A.47,ch02A.html#Heading275,FALSE,FALSE
NM,7,Numeric,Numerisch,NM,FALSE,TRUE,10/26/07,2.A.47,ch02a.html#Heading269,TRUE,FALSE
NM,8,Numeric,Numerisch,NM,FALSE,TRUE,3/6/11,2.A.47,ch02a.html#Heading324,FALSE,FALSE
NM,9,Numeric,Numerisch,NM,FALSE,TRUE,3/17/14,2.A.47,ch02a.html#Heading297,FALSE,FALSE
NM,20,Numeric,Numerisch,NM,FALSE,FALSE,11/21/07,,,FALSE,FALSE
NM,60,Numeric,Numerisch,NM,FALSE,TRUE,8/22/03,2.A.47,ch02A.html#Heading275,FALSE,FALSE
NM,61,Numeric,Numerisch,NM,FALSE,TRUE,5/8/07,2.A.1.47,ch02a.html#Heading275,FALSE,FALSE
NM,81,Numeric,Numerisch,NM,FALSE,TRUE,3/10/13,2.A.47,ch02a.html#Heading287,FALSE,FALSE
NM,91,Numeric,Numerisch,NM,FALSE,TRUE,11/2/14,2.A.47,ch02a.html#Heading297,FALSE,FALSE
NM,92,Numeric,Numerisch,NM,FALSE,TRUE,7/13/15,2.A.47,ch02a.html#Heading297,FALSE,FALSE
NM,530,Numeric,Numerisch,NM,FALSE,FALSE,12/17/11,,,FALSE,FALSE
NM,540,Numeric,Numerisch,NM,FALSE,TRUE,9/24/15,,,FALSE,FALSE
NR,4,Numeric Range,numerischer Wertebereich,NR,FALSE,FALSE,12/30/01,,,FALSE,FALSE
NR,5,Numeric Range,numerischer Wertebereich,NR,FALSE,FALSE,11/29/01,,,FALSE,FALSE
NR,6,Numeric Range,numerischer Wertebereich,NR,FALSE,FALSE,8/22/03,2.A.48,ch02A.html#Heading276,FALSE,FALSE
NR,7,Numeric Range,numerischer Wertebereich,NR,FALSE,FALSE,10/26/07,2.A.48,ch02a.html#Heading270,FALSE,FALSE
NR,8,Numeric Range,numerischer Wertebereich,NR,FALSE,FALSE,3/6/11,2.A.48,ch02a.html#Heading325,FALSE,FALSE
NR,9,Numeric Range,numerischer Wertebereich,NR,FALSE,FALSE,3/17/14,2.A.48,ch02a.html#Heading298,FALSE,FALSE
NR,60,Numeric Range,numerischer Wertebereich,NR,FALSE,FALSE,8/22/03,2.A.48,ch02A.html#Heading276,FALSE,FALSE
NR,61,Numeric Range,numerischer Wertebereich,NR,FALSE,FALSE,5/8/07,2.A.1.48,ch02a.html#Heading276,FALSE,FALSE
NR,81,Numeric Range,numerischer Wertebereich,NR,FALSE,FALSE,3/10/13,2.A.48,ch02a.html#Heading288,FALSE,FALSE
NR,91,Numeric Range,numerischer Wertebereich,NR,FALSE,FALSE,11/2/14,2.A.48,ch02a.html#Heading298,FALSE,FALSE
NR,92,Numeric Range,numerischer Wertebereich,NR,FALSE,FALSE,7/13/15,2.A.48,ch02a.html#Heading298,FALSE,FALSE
OCD,4,occurence,nicht verwendet,OCD,FALSE,FALSE,12/30/01,,,FALSE,FALSE
OCD,5,occurence,nicht verwendet,OCD,FALSE,FALSE,11/29/01,,,FALSE,FALSE
OCD,6,Occurrence Code and Date,nicht verwendet,OCD,FALSE,FALSE,8/22/03,2.A.49,ch02A.html#Heading280,FALSE,FALSE
OCD,7,Occurrence Code and Date,nicht verwendet,OCD,FALSE,FALSE,10/26/07,2.A.49,ch02a.html#Heading274,FALSE,FALSE
OCD,8,Occurrence Code and Date,nicht verwendet,OCD,FALSE,FALSE,3/6/11,2.A.49,ch02a.html#Heading329,FALSE,FALSE
OCD,9,Occurrence Code and Date,nicht verwendet,OCD,FALSE,FALSE,3/17/14,2.A.49,ch02a.html#Heading302,FALSE,FALSE
OCD,60,Occurrence Code and Date,nicht verwendet,OCD,FALSE,FALSE,8/22/03,2.A.49,ch02A.html#Heading280,FALSE,FALSE
OCD,61,Occurrence Code and Date,nicht verwendet,OCD,FALSE,FALSE,5/8/07,2.A.1.49,ch02a.html#Heading280,FALSE,FALSE
OCD,81,Occurrence Code and Date,nicht verwendet,OCD,FALSE,FALSE,3/10/13,2.A.49,ch02a.html#Heading291,FALSE,FALSE
OCD,91,Occurrence Code and Date,,OCD,FALSE,FALSE,11/2/14,2.A.49,ch02a.html#Heading302,FALSE,FALSE
OCD,92,Occurrence Code and Date,,OCD,FALSE,FALSE,7/13/15,2.A.49,ch02a.html#Heading302,FALSE,FALSE
OG,92,Observation Grouper,,OG,FALSE,FALSE,7/13/15,2.A.50,ch02a.html#Heading306,FALSE,FALSE
OP,540,,,OP,FALSE,FALSE,7/6/15,,,FALSE,FALSE
OSD,4,order sequence,Festlegung der Auftragsreihenfolge,OSD,FALSE,FALSE,12/30/01,4.4,,FALSE,FALSE
OSD,5,order sequence,Festlegung der Auftragsreihenfolge,OSD,FALSE,FALSE,11/29/01,4,,FALSE,FALSE
OSD,6,Order Sequence Definition,Festlegung der Auftragsreihenfolge,OSD,FALSE,FALSE,8/22/03,2.A.50,ch02A.html#Heading284,FALSE,FALSE
OSD,7,Order Sequence Definition,Festlegung der Auftragsreihenfolge,OSD,FALSE,FALSE,10/26/07,2.A.50,ch02a.html#Heading278,FALSE,FALSE
OSD,60,Order Sequence Definition,Festlegung der Auftragsreihenfolge,OSD,FALSE,FALSE,8/22/03,2.A.50,ch02A.html#Heading284,FALSE,FALSE
OSD,61,Order Sequence Definition,Festlegung der Auftragsreihenfolge,OSD,FALSE,FALSE,5/8/07,2.A.1.50,ch02a.html#Heading284,FALSE,FALSE
OSP,4,occurence span,nicht verwendet,OSP,FALSE,FALSE,12/30/01,6.5.11.8,,FALSE,FALSE
OSP,5,occurence span,nicht verwendet,OSP,FALSE,FALSE,11/29/01,6.5.11.8,,FALSE,FALSE
OSP,6,Occurrence Span Code and Date,nicht verwendet,OSP,FALSE,FALSE,8/22/03,2.A.51,ch02A.html#Heading297,FALSE,FALSE
OSP,7,Occurrence Span Code and Date,nicht verwendet,OSP,FALSE,FALSE,10/26/07,2.A.51,ch02a.html#Heading291,FALSE,FALSE
OSP,8,Occurrence Span Code and Date,nicht verwendet,OSP,FALSE,FALSE,3/6/11,2.A.51,ch02a.html#Heading334,FALSE,FALSE
OSP,9,Occurrence Span Code and Date,nicht verwendet,OSP,FALSE,FALSE,3/17/14,2.A.51,ch02a.html#Heading307,FALSE,FALSE
OSP,60,Occurrence Span Code and Date,nicht verwendet,OSP,FALSE,FALSE,8/22/03,2.A.51,ch02A.html#Heading297,FALSE,FALSE
OSP,61,Occurrence Span Code and Date,nicht verwendet,OSP,FALSE,FALSE,5/8/07,2.A.1.51,ch02a.html#Heading297,FALSE,FALSE
OSP,81,Occurrence Span Code and Date,nicht verwendet,OSP,FALSE,FALSE,3/10/13,2.A.51,ch02a.html#Heading295,FALSE,FALSE
OSP,91,Occurrence Span Code and Date,,OSP,FALSE,FALSE,11/2/14,2.A.51,ch02a.html#Heading307,FALSE,FALSE
OSP,92,Occurrence Span Code and Date,,OSP,FALSE,FALSE,7/13/15,2.A.52,ch02a.html#Heading312,FALSE,FALSE
PCF,4,Pre-certification required,,PCF,FALSE,FALSE,12/30/01,6.4.8.20,,FALSE,FALSE
PCF,5,Pre-certification required,,PCF,FALSE,FALSE,11/29/01,6.4.8.20,,FALSE,FALSE
PI,4,person identifier,,PI,FALSE,FALSE,12/30/01,11,,FALSE,FALSE
PI,5,person identifier,,PI,FALSE,FALSE,2/3/01,11,,FALSE,FALSE
PIP,4,Privileges,,PIP,FALSE,FALSE,12/30/01,8,,FALSE,FALSE
PIP,5,Privileges,,PIP,FALSE,FALSE,11/29/01,15,,FALSE,FALSE
PIP,6,Practitioner Institutional Privileges,Privileg eines Arztes in einer Einrichtung,PIP,FALSE,FALSE,8/22/03,2.A.52,ch02A.html#Heading301,FALSE,FALSE
PIP,7,Practitioner Institutional Privileges,Privileg eines Arztes in einer Einrichtung,PIP,FALSE,FALSE,10/26/07,2.A.52,ch02a.html#Heading296,FALSE,FALSE
PIP,8,Practitioner Institutional Privileges,Privileg eines Arztes in einer Einrichtung,PIP,FALSE,FALSE,3/6/11,2.A.52,ch02a.html#Heading339,FALSE,FALSE
PIP,9,Practitioner Institutional Privileges,Privileg eines Arztes in einer Einrichtung,PIP,FALSE,FALSE,3/17/14,2.A.52,ch02a.html#Heading312,FALSE,FALSE
PIP,60,Practitioner Institutional Privileges,Privileg eines Arztes in einer Einrichtung,PIP,FALSE,FALSE,8/22/03,2.A.52,ch02A.html#Heading301,FALSE,FALSE
PIP,61,Practitioner Institutional Privileges,Privileg eines Arztes in einer Einrichtung,PIP,FALSE,FALSE,5/8/07,2.A.1.52,ch02a.html#Heading301,FALSE,FALSE
PIP,81,Practitioner Institutional Privileges,Privileg eines Arztes in einer Einrichtung,PIP,FALSE,FALSE,3/10/13,2.A.52,ch02a.html#Heading299,FALSE,FALSE
PIP,91,Practitioner Institutional Privileges,Privileg eines Arztes in einer Einrichtung,PIP,FALSE,FALSE,11/2/14,2.A.52,ch02a.html#Heading312,FALSE,FALSE
PIP,92,Practitioner Institutional Privileges,Privileg eines Arztes in einer Einrichtung,PIP,FALSE,FALSE,7/13/15,2.A.53,ch02a.html#Heading317,FALSE,FALSE
PL,3,person location,Aufenthaltsort,PL,FALSE,FALSE,5/27/96,2.8.26,,FALSE,FALSE
PL,4,person location,Aufenthaltsort,PL,FALSE,FALSE,4/14/99,2.8.28,ch2.html#Heading141,FALSE,FALSE
PL,5,person location,Aufenthaltsort,PL,FALSE,FALSE,3/25/00,2.9.29,ch02.htm#Heading160,FALSE,FALSE
PL,6,Person Location,Aufenthaltsort,PL,FALSE,FALSE,8/22/03,2.A.53,ch02A.html#Heading308,FALSE,FALSE
PL,7,Person Location,Aufenthaltsort,PL,FALSE,FALSE,10/26/07,2.A.53,ch02a.html#Heading303,FALSE,FALSE
PL,8,Person Location,Aufenthaltsort,PL,FALSE,FALSE,3/6/11,2.A.53,ch02a.html#Heading346,FALSE,FALSE
PL,9,Person Location,Aufenthaltsort,PL,FALSE,FALSE,3/17/14,2.A.53,ch02a.html#Heading319,FALSE,FALSE
PL,60,Person Location,Aufenthaltsort,PL,FALSE,FALSE,8/22/03,2.A.53,ch02A.html#Heading308,FALSE,FALSE
PL,61,Person Location,Aufenthaltsort,PL,FALSE,FALSE,5/8/07,2.A.1.53,ch02a.html#Heading308,FALSE,FALSE
PL,81,Person Location,Aufenthaltsort,PL,FALSE,FALSE,3/10/13,2.A.53,ch02a.html#Heading305,FALSE,FALSE
PL,91,Person Location,Aufenthaltsort,PL,FALSE,FALSE,11/2/14,2.A.53,ch02a.html#Heading319,FALSE,FALSE
PL,92,Person Location,Aufenthaltsort,PL,FALSE,FALSE,7/13/15,2.A.54,ch02a.html#Heading324,FALSE,FALSE
PL,540,Person Location,,PL,FALSE,FALSE,9/24/15,,,FALSE,FALSE
PLN,4,Practitioner ID Numbers,-,PLN,FALSE,FALSE,12/30/01,8,,FALSE,FALSE
PLN,5,Practitioner ID Numbers,-,PLN,FALSE,FALSE,11/29/01,15,,FALSE,FALSE
PLN,6,Practitioner License or Other ID Number,Arzt-ID,PLN,FALSE,FALSE,8/22/03,2.A.54,ch02A.html#Heading321,FALSE,FALSE
PLN,7,Practitioner License or Other ID Number,Arzt-ID,PLN,FALSE,FALSE,10/26/07,2.A.54,ch02a.html#Heading316,FALSE,FALSE
PLN,8,Practitioner License or Other ID Number,Arzt-ID,PLN,FALSE,FALSE,3/6/11,2.A.54,ch02a.html#Heading359,FALSE,FALSE
PLN,9,Practitioner License or Other ID Number,Arzt-ID,PLN,FALSE,FALSE,3/17/14,2.A.54,ch02a.html#Heading332,FALSE,FALSE
PLN,60,Practitioner License or Other ID Number,Arzt-ID,PLN,FALSE,FALSE,8/22/03,2.A.54,ch02A.html#Heading321,FALSE,FALSE
PLN,61,Practitioner License or Other ID Number,Arzt-ID,PLN,FALSE,FALSE,5/8/07,2.A.1.54,ch02a.html#Heading321,FALSE,FALSE
PLN,81,Practitioner License or Other ID Number,Arzt-ID,PLN,FALSE,FALSE,3/10/13,2.A.54,ch02a.html#Heading317,FALSE,FALSE
PLN,91,Practitioner License or Other ID Number,Arzt-ID,PLN,FALSE,FALSE,11/2/14,2.A.54,ch02a.html#Heading332,FALSE,FALSE
PLN,92,Practitioner License or Other ID Number,Arzt-ID,PLN,FALSE,FALSE,7/13/15,2.A.55,ch02a.html#Heading337,FALSE,FALSE
PN,1,person name,Personenname,PN,FALSE,FALSE,11/25/95,2.3.3.6,kap2.html#Heading31,FALSE,FALSE
PN,2,person name,Personenname,PN,FALSE,FALSE,11/25/95,2.4.5.8,hl7chp2.html#Heading22,FALSE,FALSE
PN,4,person name,Personenname,PN,FALSE,FALSE,4/14/99,2.8.29,ch2.html#Heading152,FALSE,FALSE
PN,5,person name,Personenname,PN,FALSE,FALSE,3/25/00,2.9.30,ch02.htm#Heading171,FALSE,FALSE
PPN,3,performing person time stamp,Identifikation der ausführenden Person mit Zeitpunkt,PPN,FALSE,FALSE,7/20/97,2.8.27,,FALSE,FALSE
PPN,4,performing person time stamp,Identifikation der ausführenden Person mit Zeitpunkt,PPN,FALSE,FALSE,7/24/03,2.8.30,ch2.html#Heading164,FALSE,FALSE
PPN,5,performing person time stamp,Identifikation der ausführenden Person mit Zeitpunkt,PPN,FALSE,FALSE,3/25/00,2.9.31,ch02.htm#Heading181,FALSE,FALSE
PPN,6,Performing Person Time Stamp,Identifikation der ausführenden Person mit Zeitpunkt,PPN,FALSE,FALSE,8/22/03,2.A.55,ch02A.html#Heading327,FALSE,FALSE
PPN,7,Performing Person Time Stamp,Identifikation der ausführenden Person mit Zeitpunkt,PPN,FALSE,FALSE,10/26/07,2.A.55,ch02a.html#Heading322,FALSE,FALSE
PPN,8,Performing Person Time Stamp,Identifikation der ausführenden Person mit Zeitpunkt,PPN,FALSE,FALSE,3/6/11,2.A.55,ch02a.html#Heading365,FALSE,FALSE
PPN,9,Performing Person Time Stamp,Identifikation der ausführenden Person mit Zeitpunkt,PPN,FALSE,FALSE,3/17/14,2.A.55,ch02a.html#Heading338,FALSE,FALSE
PPN,60,Performing Person Time Stamp,Identifikation der ausführenden Person mit Zeitpunkt,PPN,FALSE,FALSE,8/22/03,2.A.55,ch02A.html#Heading327,FALSE,FALSE
PPN,61,Performing Person Time Stamp,Identifikation der ausführenden Person mit Zeitpunkt,PPN,FALSE,FALSE,5/8/07,2.A.1.55,ch02a.html#Heading327,FALSE,FALSE
PPN,81,Performing Person Time Stamp,Identifikation der ausführenden Person mit Zeitpunkt,PPN,FALSE,FALSE,3/10/13,2.A.55,ch02a.html#Heading322,FALSE,FALSE
PPN,91,Performing Person Time Stamp,Identifikation der ausführenden Person mit Zeitpunkt,PPN,FALSE,FALSE,11/2/14,2.A.55,ch02a.html#Heading338,FALSE,FALSE
PPN,92,Performing Person Time Stamp,Identifikation der ausführenden Person mit Zeitpunkt,PPN,FALSE,FALSE,7/13/15,2.A.56,ch02a.html#Heading343,FALSE,FALSE
PRL,4,parent result link,Verknüpfung zu übergeordnetem Ergebnis,PRL,FALSE,FALSE,12/30/01,,,FALSE,FALSE
PRL,5,parent result link,Verknüpfung zu übergeordnetem Ergebnis,PRL,FALSE,FALSE,11/29/01,,,FALSE,FALSE
PRL,6,Parent Result Link,Verknüpfung zu übergeordnetem Ergebnis,PRL,FALSE,FALSE,8/22/03,2.A.56,ch02A.html#Heading353,FALSE,FALSE
PRL,7,Parent Result Link,Verknüpfung zu übergeordnetem Ergebnis,PRL,FALSE,FALSE,10/26/07,2.A.56,ch02a.html#Heading348,FALSE,FALSE
PRL,8,Parent Result Link,Verknüpfung zu übergeordnetem Ergebnis,PRL,FALSE,FALSE,3/6/11,2.A.56,ch02a.html#Heading393,FALSE,FALSE
PRL,9,Parent Result Link,Verknüpfung zu übergeordnetem Ergebnis,PRL,FALSE,FALSE,3/17/14,2.A.56,ch02a.html#Heading366,FALSE,FALSE
PRL,60,Parent Result Link,Verknüpfung zu übergeordnetem Ergebnis,PRL,FALSE,FALSE,8/22/03,2.A.56,ch02A.html#Heading353,FALSE,FALSE
PRL,61,Parent Result Link,Verknüpfung zu übergeordnetem Ergebnis,PRL,FALSE,FALSE,5/8/07,2.A.1.56,ch02a.html#Heading353,FALSE,FALSE
PRL,81,Parent Result Link,Verknüpfung zu übergeordnetem Ergebnis,PRL,FALSE,FALSE,3/10/13,2.A.56,ch02a.html#Heading349,FALSE,FALSE
PRL,91,Parent Result Link,Verknüpfung zu übergeordnetem Ergebnis,PRL,FALSE,FALSE,11/2/14,2.A.56,ch02a.html#Heading366,FALSE,FALSE
PRL,92,Parent Result Link,Verknüpfung zu übergeordnetem Ergebnis,PRL,FALSE,FALSE,7/13/15,2.A.57,ch02a.html#Heading371,FALSE,FALSE
PT,3,processing type,Verarbeitungsart,PT,FALSE,FALSE,12/29/96,2.8.29,,FALSE,FALSE
PT,4,processing type,Verarbeitungsart,PT,FALSE,FALSE,4/14/99,2.8.31,ch2.html#Heading184,FALSE,FALSE
PT,5,processing type,Verarbeitungsart,PT,FALSE,FALSE,3/25/00,2.9.32,ch02.htm#Heading202,FALSE,FALSE
PT,6,Processing Type,Verarbeitungsart,PT,FALSE,FALSE,8/22/03,2.A.57,ch02A.html#Heading358,FALSE,FALSE
PT,7,Processing Type,Verarbeitungsart,PT,FALSE,FALSE,10/26/07,2.A.57,ch02a.html#Heading353,TRUE,FALSE
PT,8,Processing Type,Verarbeitungsart,PT,FALSE,FALSE,3/6/11,2.A.57,ch02a.html#Heading398,FALSE,FALSE
PT,9,Processing Type,Verarbeitungsart,PT,FALSE,FALSE,3/17/14,2.A.57,ch02a.html#Heading371,FALSE,FALSE
PT,60,Processing Type,Verarbeitungsart,PT,FALSE,FALSE,8/22/03,2.A.57,ch02A.html#Heading358,FALSE,FALSE
PT,61,Processing Type,Verarbeitungsart,PT,FALSE,FALSE,5/8/07,2.A.1.57,ch02a.html#Heading358,FALSE,FALSE
PT,81,Processing Type,Verarbeitungsart,PT,FALSE,FALSE,3/10/13,2.A.57,ch02a.html#Heading353,FALSE,FALSE
PT,91,Processing Type,Verarbeitungsart,PT,FALSE,FALSE,11/2/14,2.A.57,ch02a.html#Heading371,FALSE,FALSE
PT,92,Processing Type,Verarbeitungsart,PT,FALSE,FALSE,7/13/15,2.A.58,ch02a.html#Heading376,FALSE,FALSE
PTA,4,Policy Type,Art und Umfang der Versicherung,PTA,FALSE,FALSE,12/30/01,6.4.7.29,ch6.html#Heading229,FALSE,FALSE
PTA,5,Policy Type,Art und Umfang der Versicherung,PTA,FALSE,FALSE,3/25/00,6.4.7.29,,FALSE,FALSE
PTA,6,Policy Type and Amount,Art und Umfang der Versicherung,PTA,FALSE,FALSE,8/22/03,2.A.58,ch02A.html#Heading362,FALSE,FALSE
PTA,7,Policy Type and Amount,Art und Umfang der Versicherung,PTA,FALSE,FALSE,10/26/07,2.A.58,ch02a.html#Heading357,FALSE,FALSE
PTA,8,Policy Type and Amount,Art und Umfang der Versicherung,PTA,FALSE,FALSE,3/6/11,2.A.58,ch02a.html#Heading402,FALSE,FALSE
PTA,9,Policy Type and Amount,Art und Umfang der Versicherung,PTA,FALSE,FALSE,3/17/14,2.A.58,ch02a.html#Heading375,FALSE,FALSE
PTA,60,Policy Type and Amount,Art und Umfang der Versicherung,PTA,FALSE,FALSE,8/22/03,2.A.58,ch02A.html#Heading362,FALSE,FALSE
PTA,61,Policy Type and Amount,Art und Umfang der Versicherung,PTA,FALSE,FALSE,5/8/07,2.A.1.58,ch02a.html#Heading362,FALSE,FALSE
PTA,81,Policy Type and Amount,Art und Umfang der Versicherung,PTA,FALSE,FALSE,3/10/13,2.A.58,ch02a.html#Heading356,FALSE,FALSE
PTA,91,Policy Type and Amount,Art und Umfang der Versicherung,PTA,FALSE,FALSE,11/2/14,2.A.58,ch02a.html#Heading375,FALSE,FALSE
PTA,92,Policy Type and Amount,Art und Umfang der Versicherung,PTA,FALSE,FALSE,7/13/15,2.A.59,ch02a.html#Heading380,FALSE,FALSE
QIP,3,query input parameter list,Parameterliste für Abfragen,QIP,FALSE,FALSE,7/20/97,2.8.30,,FALSE,FALSE
QIP,4,query input parameter list,Parameterliste für Abfragen,QIP,FALSE,FALSE,4/14/99,2.8.32,ch2.html#Heading187,FALSE,FALSE
QIP,5,query input parameter list,Parameterliste für Abfragen,QIP,FALSE,FALSE,3/25/00,2.9.33,ch02.htm#Heading206,FALSE,FALSE
QIP,6,Query Input Parameter List,Parameterliste für Abfragen,QIP,FALSE,FALSE,8/22/03,2.A.59,ch02A.html#Heading368,FALSE,FALSE
QIP,7,Query Input Parameter List,Parameterliste für Abfragen,QIP,FALSE,FALSE,10/26/07,2.A.59,ch02a.html#Heading363,FALSE,FALSE
QIP,8,Query Input Parameter List,Parameterliste für Abfragen,QIP,FALSE,FALSE,3/6/11,2.A.59,ch02a.html#Heading408,FALSE,FALSE
QIP,9,Query Input Parameter List,Parameterliste für Abfragen,QIP,FALSE,FALSE,3/17/14,2.A.59,ch02a.html#Heading381,FALSE,FALSE
QIP,60,Query Input Parameter List,Parameterliste für Abfragen,QIP,FALSE,FALSE,8/22/03,2.A.59,ch02A.html#Heading368,FALSE,FALSE
QIP,61,Query Input Parameter List,Parameterliste für Abfragen,QIP,FALSE,FALSE,5/8/07,2.A.1.59,ch02a.html#Heading368,FALSE,FALSE
QIP,81,Query Input Parameter List,Parameterliste für Abfragen,QIP,FALSE,FALSE,3/10/13,2.A.59,ch02a.html#Heading361,FALSE,FALSE
QIP,91,Query Input Parameter List,Parameterliste für Abfragen,QIP,FALSE,FALSE,11/2/14,2.A.59,ch02a.html#Heading381,FALSE,FALSE
QIP,92,Query Input Parameter List,Parameterliste für Abfragen,QIP,FALSE,FALSE,7/13/15,2.A.60,ch02a.html#Heading386,FALSE,FALSE
QSC,3,query selection criteria,Selektionskriterien für Abfragen,QSC,FALSE,FALSE,7/20/97,2.8.31,,FALSE,FALSE
QSC,4,query selection criteria,Selektionskriterien für Abfragen,QSC,FALSE,FALSE,4/14/99,2.8.33,ch2.html#Heading190,FALSE,FALSE
QSC,5,query selection criteria,Selektionskriterien für Abfragen,QSC,FALSE,FALSE,3/25/00,2.9.34,ch02.htm#Heading210,FALSE,FALSE
QSC,6,Query Selection Criteria,Selektionskriterien für Abfragen,QSC,FALSE,FALSE,8/22/03,2.A.60,ch02A.html#Heading372,FALSE,FALSE
QSC,7,Query Selection Criteria,Selektionskriterien für Abfragen,QSC,FALSE,FALSE,10/26/07,2.A.60,ch02a.html#Heading367,FALSE,FALSE
QSC,8,Query Selection Criteria,Selektionskriterien für Abfragen,QSC,FALSE,FALSE,3/6/11,2.A.60,ch02a.html#Heading412,FALSE,FALSE
QSC,9,Query Selection Criteria,Selektionskriterien für Abfragen,QSC,FALSE,FALSE,3/17/14,2.A.60,ch02a.html#Heading385,FALSE,FALSE
QSC,60,Query Selection Criteria,Selektionskriterien für Abfragen,QSC,FALSE,FALSE,8/22/03,2.A.60,ch02A.html#Heading372,FALSE,FALSE
QSC,61,Query Selection Criteria,Selektionskriterien für Abfragen,QSC,FALSE,FALSE,5/8/07,2.A.1.60,ch02a.html#Heading372,FALSE,FALSE
QSC,81,Query Selection Criteria,Selektionskriterien für Abfragen,QSC,FALSE,FALSE,3/10/13,2.A.60,ch02a.html#Heading364,FALSE,FALSE
QSC,91,Query Selection Criteria,Selektionskriterien für Abfragen,QSC,FALSE,FALSE,11/2/14,2.A.60,ch02a.html#Heading385,FALSE,FALSE
